level,source_id,route_family,predicate_label,score_id,K,unit_count,gt_units,gt_total,gt_selected,Recall@K,selected_total,Selected@K_mean,violation_denominator,violation_count,Violation@K
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,RH6_sign_flip_only_control,100,316,316,754,556,0.7374005305039788,12827,40.59177215189873,12827,11107,0.8659078506275825
source_predicate,vlsat_full_validation,relative_horizontal,left,RH0_source_score,5,484,484,1713,710,0.4144775248102744,1144,2.3636363636363638,1144,249,0.21765734265734266
source_predicate,vlsat_full_validation,relative_horizontal,left,RH0_source_score,10,484,484,1713,1067,0.6228838295388208,1975,4.080578512396694,1975,458,0.23189873417721518
source_predicate,vlsat_full_validation,relative_horizontal,left,RH0_source_score,20,484,484,1713,1360,0.793928779918272,3262,6.739669421487603,3262,768,0.23543838136112813
source_predicate,vlsat_full_validation,relative_horizontal,left,RH0_source_score,50,484,484,1713,1618,0.9445417396380619,6984,14.429752066115702,6984,1884,0.2697594501718213
source_predicate,vlsat_full_validation,relative_horizontal,left,RH0_source_score,100,484,484,1713,1689,0.9859894921190894,12872,26.59504132231405,12872,4185,0.32512430080795524
source_predicate,vlsat_full_validation,relative_horizontal,left,RH1_source_x_frame_score,5,484,484,1713,635,0.37069468768242847,1144,2.3636363636363638,1144,60,0.05244755244755245
source_predicate,vlsat_full_validation,relative_horizontal,left,RH1_source_x_frame_score,10,484,484,1713,988,0.5767659077641565,2134,4.409090909090909,2134,157,0.07357075913776945
source_predicate,vlsat_full_validation,relative_horizontal,left,RH1_source_x_frame_score,20,484,484,1713,1319,0.7699941622883829,3844,7.9421487603305785,3844,389,0.10119667013527575
source_predicate,vlsat_full_validation,relative_horizontal,left,RH1_source_x_frame_score,50,484,484,1713,1550,0.9048453006421483,7944,16.41322314049587,7944,1185,0.1491691842900302
source_predicate,vlsat_full_validation,relative_horizontal,left,RH1_source_x_frame_score,100,484,484,1713,1656,0.9667250437828371,13488,27.867768595041323,13488,2954,0.21900948991696323
source_predicate,vlsat_full_validation,relative_horizontal,left,RH2_frame_score_only,5,484,484,1713,33,0.01926444833625219,755,1.5599173553719008,755,0,0.0
source_predicate,vlsat_full_validation,relative_horizontal,left,RH2_frame_score_only,10,484,484,1713,71,0.04144775248102744,1444,2.9834710743801653,1444,0,0.0
source_predicate,vlsat_full_validation,relative_horizontal,left,RH2_frame_score_only,20,484,484,1713,179,0.1044950379451255,2843,5.87396694214876,2843,0,0.0
source_predicate,vlsat_full_validation,relative_horizontal,left,RH2_frame_score_only,50,484,484,1713,632,0.36894337419731466,6895,14.24586776859504,6895,34,0.004931109499637419
source_predicate,vlsat_full_validation,relative_horizontal,left,RH2_frame_score_only,100,484,484,1713,1209,0.7057793345008757,13652,28.206611570247933,13652,448,0.032815704658658074
source_predicate,vlsat_full_validation,relative_horizontal,left,RH3_source_x_axis_swap_control,5,484,484,1713,408,0.2381786339754816,741,1.53099173553719,741,261,0.3522267206477733
source_predicate,vlsat_full_validation,relative_horizontal,left,RH3_source_x_axis_swap_control,10,484,484,1713,640,0.37361354349095155,1366,2.822314049586777,1366,486,0.3557833089311859
source_predicate,vlsat_full_validation,relative_horizontal,left,RH3_source_x_axis_swap_control,20,484,484,1713,889,0.5189725627553999,2487,5.1384297520661155,2487,917,0.36871733011660635
source_predicate,vlsat_full_validation,relative_horizontal,left,RH3_source_x_axis_swap_control,50,484,484,1713,1279,0.7466433158201985,5850,12.086776859504132,5850,2405,0.4111111111111111
source_predicate,vlsat_full_validation,relative_horizontal,left,RH3_source_x_axis_swap_control,100,484,484,1713,1513,0.8832457676590777,12346,25.50826446280992,12346,6134,0.49684108213186456
source_predicate,vlsat_full_validation,relative_horizontal,left,RH4_source_x_sign_flip_control,5,484,484,1713,234,0.13660245183887915,502,1.037190082644628,502,390,0.7768924302788844
source_predicate,vlsat_full_validation,relative_horizontal,left,RH4_source_x_sign_flip_control,10,484,484,1713,385,0.22475189725627553,944,1.9504132231404958,944,655,0.6938559322033898
source_predicate,vlsat_full_validation,relative_horizontal,left,RH4_source_x_sign_flip_control,20,484,484,1713,647,0.37769994162288384,1985,4.101239669421488,1985,1181,0.5949622166246852
source_predicate,vlsat_full_validation,relative_horizontal,left,RH4_source_x_sign_flip_control,50,484,484,1713,1178,0.6876824284880327,5462,11.285123966942148,5462,2878,0.526913218601245
source_predicate,vlsat_full_validation,relative_horizontal,left,RH4_source_x_sign_flip_control,100,484,484,1713,1470,0.8581436077057794,12317,25.448347107438018,12317,7038,0.5714053746853942
source_predicate,vlsat_full_validation,relative_horizontal,left,RH5_axis_swap_only_control,5,484,484,1713,12,0.0070052539404553416,562,1.1611570247933884,562,495,0.8807829181494662
source_predicate,vlsat_full_validation,relative_horizontal,left,RH5_axis_swap_only_control,10,484,484,1713,44,0.02568593111500292,1257,2.597107438016529,1257,1113,0.8854415274463007
source_predicate,vlsat_full_validation,relative_horizontal,left,RH5_axis_swap_only_control,20,484,484,1713,96,0.05604203152364273,2634,5.4421487603305785,2634,2325,0.8826879271070615
source_predicate,vlsat_full_validation,relative_horizontal,left,RH5_axis_swap_only_control,50,484,484,1713,290,0.1692936368943374,6805,14.059917355371901,6805,5693,0.8365907421013961
source_predicate,vlsat_full_validation,relative_horizontal,left,RH5_axis_swap_only_control,100,484,484,1713,550,0.3210741389375365,13598,28.09504132231405,13598,10280,0.7559935284600676
source_predicate,vlsat_full_validation,relative_horizontal,left,RH6_sign_flip_only_control,5,484,484,1713,13,0.007589025102159953,657,1.3574380165289257,657,657,1.0
source_predicate,vlsat_full_validation,relative_horizontal,left,RH6_sign_flip_only_control,10,484,484,1713,25,0.014594279042615295,1384,2.8595041322314048,1384,1384,1.0
source_predicate,vlsat_full_validation,relative_horizontal,left,RH6_sign_flip_only_control,20,484,484,1713,50,0.02918855808523059,2818,5.822314049586777,2818,2818,1.0
source_predicate,vlsat_full_validation,relative_horizontal,left,RH6_sign_flip_only_control,50,484,484,1713,148,0.08639813193228255,6895,14.24586776859504,6895,6861,0.9950688905003626
source_predicate,vlsat_full_validation,relative_horizontal,left,RH6_sign_flip_only_control,100,484,484,1713,326,0.19030939871570343,13652,28.206611570247933,13652,13204,0.967184295341342
source_predicate,vlsat_full_validation,relative_horizontal,right,RH0_source_score,5,484,484,1713,729,0.425569176882662,1153,2.3822314049586777,1153,268,0.23243712055507373
source_predicate,vlsat_full_validation,relative_horizontal,right,RH0_source_score,10,484,484,1713,1088,0.6351430239346176,2015,4.163223140495868,2015,459,0.22779156327543423
source_predicate,vlsat_full_validation,relative_horizontal,right,RH0_source_score,20,484,484,1713,1375,0.8026853473438412,3328,6.87603305785124,3328,790,0.23737980769230768
source_predicate,vlsat_full_validation,relative_horizontal,right,RH0_source_score,50,484,484,1713,1611,0.9404553415061296,6997,14.456611570247935,6997,1880,0.26868657996284123
source_predicate,vlsat_full_validation,relative_horizontal,right,RH0_source_score,100,484,484,1713,1685,0.9836544074722708,13118,27.10330578512397,13118,4473,0.3409818569903949
source_predicate,vlsat_full_validation,relative_horizontal,right,RH1_source_x_frame_score,5,484,484,1713,652,0.38061879743140686,1150,2.37603305785124,1150,59,0.051304347826086956
source_predicate,vlsat_full_validation,relative_horizontal,right,RH1_source_x_frame_score,10,484,484,1713,1000,0.5837711617046117,2153,4.448347107438017,2153,153,0.07106363214119833
source_predicate,vlsat_full_validation,relative_horizontal,right,RH1_source_x_frame_score,20,484,484,1713,1326,0.7740805604203153,3842,7.93801652892562,3842,386,0.10046850598646538
source_predicate,vlsat_full_validation,relative_horizontal,right,RH1_source_x_frame_score,50,484,484,1713,1558,0.9095154699357851,7956,16.43801652892562,7956,1183,0.14869281045751634
source_predicate,vlsat_full_validation,relative_horizontal,right,RH1_source_x_frame_score,100,484,484,1713,1649,0.9626386456509048,13638,28.177685950413224,13638,2982,0.21865376154861416
source_predicate,vlsat_full_validation,relative_horizontal,right,RH2_frame_score_only,5,484,484,1713,30,0.017513134851138354,750,1.5495867768595042,750,0,0.0
source_predicate,vlsat_full_validation,relative_horizontal,right,RH2_frame_score_only,10,484,484,1713,71,0.04144775248102744,1439,2.9731404958677685,1439,0,0.0
source_predicate,vlsat_full_validation,relative_horizontal,right,RH2_frame_score_only,20,484,484,1713,179,0.1044950379451255,2837,5.8615702479338845,2837,0,0.0
source_predicate,vlsat_full_validation,relative_horizontal,right,RH2_frame_score_only,50,484,484,1713,632,0.36894337419731466,6895,14.24586776859504,6895,34,0.004931109499637419
source_predicate,vlsat_full_validation,relative_horizontal,right,RH2_frame_score_only,100,484,484,1713,1209,0.7057793345008757,13652,28.206611570247933,13652,448,0.032815704658658074
source_predicate,vlsat_full_validation,relative_horizontal,right,RH3_source_x_axis_swap_control,5,484,484,1713,408,0.2381786339754816,741,1.53099173553719,741,278,0.37516869095816463
source_predicate,vlsat_full_validation,relative_horizontal,right,RH3_source_x_axis_swap_control,10,484,484,1713,646,0.37711617046117923,1375,2.840909090909091,1375,508,0.3694545454545455
source_predicate,vlsat_full_validation,relative_horizontal,right,RH3_source_x_axis_swap_control,20,484,484,1713,899,0.524810274372446,2458,5.078512396694215,2458,895,0.36411716842961755
source_predicate,vlsat_full_validation,relative_horizontal,right,RH3_source_x_axis_swap_control,50,484,484,1713,1282,0.7483946293053123,5920,12.231404958677686,5920,2466,0.41655405405405405
source_predicate,vlsat_full_validation,relative_horizontal,right,RH3_source_x_axis_swap_control,100,484,484,1713,1520,0.8873321657910099,12920,26.694214876033058,12920,6623,0.5126160990712074
source_predicate,vlsat_full_validation,relative_horizontal,right,RH4_source_x_sign_flip_control,5,484,484,1713,238,0.1389375364856976,496,1.024793388429752,496,390,0.7862903225806451
source_predicate,vlsat_full_validation,relative_horizontal,right,RH4_source_x_sign_flip_control,10,484,484,1713,390,0.2276707530647986,966,1.9958677685950412,966,673,0.6966873706004141
source_predicate,vlsat_full_validation,relative_horizontal,right,RH4_source_x_sign_flip_control,20,484,484,1713,657,0.38353765323992994,1965,4.059917355371901,1965,1138,0.5791348600508905
source_predicate,vlsat_full_validation,relative_horizontal,right,RH4_source_x_sign_flip_control,50,484,484,1713,1191,0.6952714535901926,5562,11.491735537190083,5562,2962,0.5325422509888529
source_predicate,vlsat_full_validation,relative_horizontal,right,RH4_source_x_sign_flip_control,100,484,484,1713,1476,0.861646234676007,12927,26.708677685950413,12927,7591,0.5872205461437302
source_predicate,vlsat_full_validation,relative_horizontal,right,RH5_axis_swap_only_control,5,484,484,1713,18,0.010507880910683012,633,1.3078512396694215,633,569,0.8988941548183255
source_predicate,vlsat_full_validation,relative_horizontal,right,RH5_axis_swap_only_control,10,484,484,1713,44,0.02568593111500292,1288,2.6611570247933884,1288,1144,0.8881987577639752
source_predicate,vlsat_full_validation,relative_horizontal,right,RH5_axis_swap_only_control,20,484,484,1713,96,0.05604203152364273,2625,5.4235537190082646,2625,2316,0.8822857142857143
source_predicate,vlsat_full_validation,relative_horizontal,right,RH5_axis_swap_only_control,50,484,484,1713,290,0.1692936368943374,6805,14.059917355371901,6805,5693,0.8365907421013961
source_predicate,vlsat_full_validation,relative_horizontal,right,RH5_axis_swap_only_control,100,484,484,1713,550,0.3210741389375365,13598,28.09504132231405,13598,10280,0.7559935284600676
source_predicate,vlsat_full_validation,relative_horizontal,right,RH6_sign_flip_only_control,5,484,484,1713,14,0.008172796263864565,708,1.462809917355372,708,708,1.0
source_predicate,vlsat_full_validation,relative_horizontal,right,RH6_sign_flip_only_control,10,484,484,1713,25,0.014594279042615295,1391,2.87396694214876,1391,1391,1.0
source_predicate,vlsat_full_validation,relative_horizontal,right,RH6_sign_flip_only_control,20,484,484,1713,50,0.02918855808523059,2818,5.822314049586777,2818,2818,1.0
source_predicate,vlsat_full_validation,relative_horizontal,right,RH6_sign_flip_only_control,50,484,484,1713,148,0.08639813193228255,6895,14.24586776859504,6895,6861,0.9950688905003626
source_predicate,vlsat_full_validation,relative_horizontal,right,RH6_sign_flip_only_control,100,484,484,1713,326,0.19030939871570343,13652,28.206611570247933,13652,13204,0.967184295341342
source_predicate,vlsat_full_validation,relative_horizontal,front,RH0_source_score,5,386,386,1024,79,0.0771484375,214,0.5544041450777202,214,148,0.6915887850467289
source_predicate,vlsat_full_validation,relative_horizontal,front,RH0_source_score,10,386,386,1024,215,0.2099609375,705,1.8264248704663213,705,504,0.7148936170212766
source_predicate,vlsat_full_validation,relative_horizontal,front,RH0_source_score,20,386,386,1024,515,0.5029296875,2053,5.318652849740933,2053,1468,0.7150511446663419
source_predicate,vlsat_full_validation,relative_horizontal,front,RH0_source_score,50,386,386,1024,909,0.8876953125,6446,16.699481865284973,6446,4328,0.6714241390009308
source_predicate,vlsat_full_validation,relative_horizontal,front,RH0_source_score,100,386,386,1024,997,0.9736328125,13961,36.16839378238342,13961,8309,0.5951579399756465
source_predicate,vlsat_full_validation,relative_horizontal,front,RH1_source_x_frame_score,5,386,386,1024,68,0.06640625,209,0.5414507772020726,209,30,0.14354066985645933
source_predicate,vlsat_full_validation,relative_horizontal,front,RH1_source_x_frame_score,10,386,386,1024,140,0.13671875,551,1.427461139896373,551,132,0.2395644283121597
source_predicate,vlsat_full_validation,relative_horizontal,front,RH1_source_x_frame_score,20,386,386,1024,316,0.30859375,1519,3.935233160621762,1519,501,0.32982225148123767
source_predicate,vlsat_full_validation,relative_horizontal,front,RH1_source_x_frame_score,50,386,386,1024,658,0.642578125,5486,14.212435233160623,5486,2025,0.36912139992708715
source_predicate,vlsat_full_validation,relative_horizontal,front,RH1_source_x_frame_score,100,386,386,1024,863,0.8427734375,13399,34.71243523316062,13399,4893,0.3651765057093813
source_predicate,vlsat_full_validation,relative_horizontal,front,RH2_frame_score_only,5,386,386,1024,6,0.005859375,625,1.6191709844559585,625,0,0.0
source_predicate,vlsat_full_validation,relative_horizontal,front,RH2_frame_score_only,10,386,386,1024,13,0.0126953125,1297,3.360103626943005,1297,0,0.0
source_predicate,vlsat_full_validation,relative_horizontal,front,RH2_frame_score_only,20,386,386,1024,26,0.025390625,2639,6.83678756476684,2639,0,0.0
source_predicate,vlsat_full_validation,relative_horizontal,front,RH2_frame_score_only,50,386,386,1024,99,0.0966796875,6805,17.629533678756477,6805,41,0.006024981631153564
source_predicate,vlsat_full_validation,relative_horizontal,front,RH2_frame_score_only,100,386,386,1024,218,0.212890625,13598,35.2279792746114,13598,432,0.031769377849683776
source_predicate,vlsat_full_validation,relative_horizontal,front,RH3_source_x_axis_swap_control,5,386,386,1024,187,0.1826171875,590,1.528497409326425,590,505,0.8559322033898306
source_predicate,vlsat_full_validation,relative_horizontal,front,RH3_source_x_axis_swap_control,10,386,386,1024,332,0.32421875,1288,3.3367875647668392,1288,1078,0.8369565217391305
source_predicate,vlsat_full_validation,relative_horizontal,front,RH3_source_x_axis_swap_control,20,386,386,1024,550,0.537109375,2866,7.424870466321243,2866,2342,0.8171667829727843
source_predicate,vlsat_full_validation,relative_horizontal,front,RH3_source_x_axis_swap_control,50,386,386,1024,832,0.8125,7553,19.567357512953368,7553,5808,0.7689659737852509
source_predicate,vlsat_full_validation,relative_horizontal,front,RH3_source_x_axis_swap_control,100,386,386,1024,926,0.904296875,14342,37.15544041450777,14342,9955,0.694115186166504
source_predicate,vlsat_full_validation,relative_horizontal,front,RH4_source_x_sign_flip_control,5,386,386,1024,276,0.26953125,819,2.121761658031088,819,785,0.9584859584859585
source_predicate,vlsat_full_validation,relative_horizontal,front,RH4_source_x_sign_flip_control,10,386,386,1024,480,0.46875,1707,4.422279792746114,1707,1590,0.9314586994727593
source_predicate,vlsat_full_validation,relative_horizontal,front,RH4_source_x_sign_flip_control,20,386,386,1024,683,0.6669921875,3394,8.792746113989637,3394,3047,0.8977607542722451
source_predicate,vlsat_full_validation,relative_horizontal,front,RH4_source_x_sign_flip_control,50,386,386,1024,887,0.8662109375,7952,20.60103626943005,7952,6651,0.8363933601609658
source_predicate,vlsat_full_validation,relative_horizontal,front,RH4_source_x_sign_flip_control,100,386,386,1024,959,0.9365234375,14303,37.05440414507772,14303,10765,0.7526393064392085
source_predicate,vlsat_full_validation,relative_horizontal,front,RH5_axis_swap_only_control,5,386,386,1024,16,0.015625,778,2.0155440414507773,778,699,0.8984575835475579
source_predicate,vlsat_full_validation,relative_horizontal,front,RH5_axis_swap_only_control,10,386,386,1024,36,0.03515625,1465,3.795336787564767,1465,1303,0.889419795221843
source_predicate,vlsat_full_validation,relative_horizontal,front,RH5_axis_swap_only_control,20,386,386,1024,82,0.080078125,2849,7.380829015544041,2849,2505,0.8792558792558792
source_predicate,vlsat_full_validation,relative_horizontal,front,RH5_axis_swap_only_control,50,386,386,1024,285,0.2783203125,6895,17.862694300518136,6895,5748,0.8336475707034082
source_predicate,vlsat_full_validation,relative_horizontal,front,RH5_axis_swap_only_control,100,386,386,1024,516,0.50390625,13652,35.36787564766839,13652,10313,0.755420451215939
source_predicate,vlsat_full_validation,relative_horizontal,front,RH6_sign_flip_only_control,5,386,386,1024,26,0.025390625,685,1.7746113989637307,685,685,1.0
source_predicate,vlsat_full_validation,relative_horizontal,front,RH6_sign_flip_only_control,10,386,386,1024,58,0.056640625,1343,3.4792746113989637,1343,1343,1.0
source_predicate,vlsat_full_validation,relative_horizontal,front,RH6_sign_flip_only_control,20,386,386,1024,110,0.107421875,2660,6.891191709844559,2660,2660,1.0
source_predicate,vlsat_full_validation,relative_horizontal,front,RH6_sign_flip_only_control,50,386,386,1024,340,0.33203125,6805,17.629533678756477,6805,6764,0.9939750183688464
source_predicate,vlsat_full_validation,relative_horizontal,front,RH6_sign_flip_only_control,100,386,386,1024,683,0.6669921875,13598,35.2279792746114,13598,13166,0.9682306221503162
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH0_source_score,5,386,386,1024,72,0.0703125,229,0.5932642487046632,229,155,0.6768558951965066
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH0_source_score,10,386,386,1024,226,0.220703125,785,2.033678756476684,785,557,0.7095541401273885
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH0_source_score,20,386,386,1024,558,0.544921875,2317,6.0025906735751295,2317,1619,0.6987483815278377
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH0_source_score,50,386,386,1024,914,0.892578125,6973,18.064766839378237,6973,4533,0.6500788756632726
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH0_source_score,100,386,386,1024,1004,0.98046875,14549,37.69170984455958,14549,8591,0.590487318716063
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH1_source_x_frame_score,5,386,386,1024,69,0.0673828125,237,0.6139896373056994,237,30,0.12658227848101267
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH1_source_x_frame_score,10,386,386,1024,159,0.1552734375,642,1.6632124352331605,642,144,0.22429906542056074
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH1_source_x_frame_score,20,386,386,1024,324,0.31640625,1755,4.546632124352332,1755,564,0.3213675213675214
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH1_source_x_frame_score,50,386,386,1024,660,0.64453125,6014,15.580310880829016,6014,2226,0.37013634852011973
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH1_source_x_frame_score,100,386,386,1024,868,0.84765625,13975,36.204663212435236,13975,5163,0.3694454382826476
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH2_frame_score_only,5,386,386,1024,6,0.005859375,610,1.5803108808290156,610,0,0.0
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH2_frame_score_only,10,386,386,1024,13,0.0126953125,1300,3.3678756476683938,1300,0,0.0
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH2_frame_score_only,20,386,386,1024,26,0.025390625,2641,6.841968911917099,2641,0,0.0
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH2_frame_score_only,50,386,386,1024,99,0.0966796875,6805,17.629533678756477,6805,41,0.006024981631153564
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH2_frame_score_only,100,386,386,1024,218,0.212890625,13598,35.2279792746114,13598,432,0.031769377849683776
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH3_source_x_axis_swap_control,5,386,386,1024,193,0.1884765625,668,1.7305699481865284,668,544,0.8143712574850299
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH3_source_x_axis_swap_control,10,386,386,1024,346,0.337890625,1451,3.7590673575129534,1451,1197,0.8249483115093039
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH3_source_x_axis_swap_control,20,386,386,1024,578,0.564453125,3149,8.158031088082902,3149,2526,0.8021594156875198
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH3_source_x_axis_swap_control,50,386,386,1024,837,0.8173828125,8077,20.924870466321245,8077,6067,0.7511452271883124
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH3_source_x_axis_swap_control,100,386,386,1024,930,0.908203125,14892,38.58031088082902,14892,10231,0.6870131614289552
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH4_source_x_sign_flip_control,5,386,386,1024,297,0.2900390625,923,2.3911917098445596,923,881,0.9544962080173348
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH4_source_x_sign_flip_control,10,386,386,1024,491,0.4794921875,1863,4.8264248704663215,1863,1723,0.9248523886205046
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH4_source_x_sign_flip_control,20,386,386,1024,709,0.6923828125,3616,9.367875647668393,3616,3213,0.8885508849557522
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH4_source_x_sign_flip_control,50,386,386,1024,896,0.875,8424,21.82383419689119,8424,6878,0.8164767331433999
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH4_source_x_sign_flip_control,100,386,386,1024,962,0.939453125,14953,38.73834196891192,14953,11108,0.742860964354979
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH5_axis_swap_only_control,5,386,386,1024,12,0.01171875,767,1.9870466321243523,767,681,0.8878748370273793
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH5_axis_swap_only_control,10,386,386,1024,36,0.03515625,1470,3.8082901554404147,1470,1308,0.889795918367347
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH5_axis_swap_only_control,20,386,386,1024,82,0.080078125,2852,7.38860103626943,2852,2508,0.879382889200561
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH5_axis_swap_only_control,50,386,386,1024,285,0.2783203125,6895,17.862694300518136,6895,5748,0.8336475707034082
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH5_axis_swap_only_control,100,386,386,1024,516,0.50390625,13652,35.36787564766839,13652,10313,0.755420451215939
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH6_sign_flip_only_control,5,386,386,1024,27,0.0263671875,690,1.7875647668393781,690,690,1.0
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH6_sign_flip_only_control,10,386,386,1024,58,0.056640625,1362,3.528497409326425,1362,1362,1.0
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH6_sign_flip_only_control,20,386,386,1024,110,0.107421875,2664,6.901554404145077,2664,2664,1.0
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH6_sign_flip_only_control,50,386,386,1024,340,0.33203125,6805,17.629533678756477,6805,6764,0.9939750183688464
source_predicate,vlsat_full_validation,relative_horizontal,behind,RH6_sign_flip_only_control,100,386,386,1024,683,0.6669921875,13598,35.2279792746114,13598,13166,0.9682306221503162
