source,scope,family,condition,k,recall,recall_ci95_low,recall_ci95_high,violation_rate,violation_ci95_low,violation_ci95_high,delta_recall_vs_semantic,delta_violation_vs_semantic,delta_recall_vs_main,delta_recall_vs_main_ci95_low,delta_recall_vs_main_ci95_high,delta_violation_vs_main,delta_violation_vs_main_ci95_low,delta_violation_vs_main_ci95_high,selected_or_correct_numerator,violation_denominator
sgfn_official_full_l160_confirmatory,global_topk_family_slice,support_contact,pooled_calibration,5,0.6662995594713657,0.6427380288814479,0.6887685755779722,0.02522935779816514,0.018397853583748562,0.032382552557523585,-0.010462555066079293,0.0009846729790677876,0.0,-0.007606334634113865,0.007561876450321598,-0.0011266391460670981,-0.003923777044681859,0.0015495766383004177,66,2616
sgfn_official_full_l160_confirmatory,global_topk_family_slice,support_contact,pooled_calibration,10,0.8320484581497798,0.8086127331672117,0.8538059057971015,0.03619047619047619,0.029970352152718635,0.04296772620797346,0.004405286343612369,-0.0018475618475618516,0.005506607929515517,-0.001613814295559035,0.012885696366088587,-0.0006817424999243163,-0.0026753920720925016,0.0013074262415691178,171,4725
sgfn_official_full_l160_confirmatory,global_topk_family_slice,support_contact,pooled_calibration,20,0.8937224669603524,0.8718237978072907,0.9120657020144894,0.03920247878216355,0.03387288130206237,0.04512492948547882,-0.004405286343612369,-0.00047323673190106247,0.0038546255506607396,-0.001664861439787263,0.009310240088235512,-0.0010046903605378313,-0.00264638842210938,0.0007135438957423826,291,7423
sgfn_official_full_l160_confirmatory,global_topk_family_slice,support_contact,pooled_calibration,50,0.9443832599118943,0.9281180575953268,0.9587719430365924,0.047534500847389236,0.04275478801468673,0.05244334640380376,-0.005506607929515406,0.0020214971320419925,0.002753303964757703,-0.0011294496846981305,0.006642137489116355,-0.0025399901309256095,-0.0038753091397293934,-0.0011995689847813403,589,12391
sgfn_official_full_l160_confirmatory,global_topk_family_slice,support_contact,pooled_calibration,100,0.9708149779735683,0.9588966933063404,0.9816456280996099,0.05372458321287463,0.0497302392733025,0.05809242036169985,0.0022026431718061845,0.004859407061113111,0.0011013215859031478,-0.0011269041200771574,0.003957374548175954,-0.0037376642866350784,-0.0047804963750522145,-0.0027438378404345968,1115,20754
sgfn_official_full_l160_confirmatory,global_topk_family_slice,support_contact,geometry_only_family,5,0.019823788546255508,0.013690940804567725,0.026805467353263984,0.017857142857142856,0.008383282949372807,0.02970322390845642,-0.6569383259911894,-0.006387541961954495,-0.6464757709251101,-0.6715196401874233,-0.6205265011568891,-0.008498854087089381,-0.020251741807213383,0.003927433338386208,18,1008
sgfn_official_full_l160_confirmatory,global_topk_family_slice,support_contact,geometry_only_family,10,0.03909691629955947,0.03120998166512712,0.04738344868757346,0.021627188465499485,0.013101599017252824,0.030834244454644753,-0.788546255506608,-0.016410849572538556,-0.7874449339207048,-0.810745107222653,-0.7624820237462816,-0.015245030224901021,-0.025213234584662535,-0.004899402336876309,42,1942
sgfn_official_full_l160_confirmatory,global_topk_family_slice,support_contact,geometry_only_family,20,0.08259911894273128,0.07035955950543293,0.09434599694033656,0.023155627355950458,0.016478594695207075,0.029556261833781645,-0.8155286343612335,-0.016520088158114152,-0.8072687224669604,-0.8295172219844406,-0.7844851160526393,-0.01705154178675092,-0.024603033390717746,-0.00991522831265211,86,3714
sgfn_official_full_l160_confirmatory,global_topk_family_slice,support_contact,geometry_only_family,50,0.35187224669603523,0.3256145739195732,0.3786049894059841,0.04818072770891643,0.0419682537857572,0.05482327941999479,-0.5980176211453745,0.002667723993569189,-0.5897577092511014,-0.6158628640461407,-0.5619444164317252,-0.001893763269398413,-0.007989684122073366,0.003954995617017928,482,10004
sgfn_official_full_l160_confirmatory,global_topk_family_slice,support_contact,geometry_only_family,100,0.6338105726872246,0.6038658053952772,0.6639814462608353,0.055780933062880324,0.050862580326522744,0.06115459505490319,-0.3348017621145375,0.0069157569111188075,-0.33590308370044053,-0.3641409094946265,-0.3041833141035535,-0.0016813144366293817,-0.005721872031963738,0.002321972362979146,1100,19720
sgfn_official_full_l160_confirmatory,global_topk_family_slice,support_contact,rank_average_fusion,5,0.27312775330396477,0.2520366066683415,0.2940265228560679,0.03927315357561548,0.028845620842572063,0.05207585097829,-0.4036343612334802,0.015028468756518126,-0.3931718061674009,-0.4209433357382432,-0.3669180097011423,0.01291715663138324,0.0019268273469570823,0.02381212781281581,67,1706
sgfn_official_full_l160_confirmatory,global_topk_family_slice,support_contact,rank_average_fusion,10,0.42786343612334804,0.4012700957429431,0.45572446067458566,0.040994189799870885,0.03211726971983529,0.05111160275319568,-0.3997797356828194,0.002956151761832844,-0.39867841409691623,-0.42652845707822434,-0.3717719412120777,0.004121971109470379,-0.003350030593975084,0.011760757298681621,127,3098
sgfn_official_full_l160_confirmatory,global_topk_family_slice,support_contact,rank_average_fusion,20,0.5875550660792952,0.5592525130969352,0.6165473900515888,0.04504504504504504,0.038202894660074885,0.053105095845513164,-0.3105726872246696,0.005369329530980432,-0.30231277533039647,-0.32910103785103784,-0.27282485649564747,0.0048378759023436635,-0.0006559694858971819,0.010229969925533534,240,5328
sgfn_official_full_l160_confirmatory,global_topk_family_slice,support_contact,rank_average_fusion,50,0.7692731277533039,0.7446328804198921,0.7960096919800724,0.05617442635437494,0.05028198382246842,0.06284122452407769,-0.1806167400881058,0.010661422639027696,-0.1723568281938327,-0.1937881746749191,-0.14979783514499653,0.0060999353760600936,0.001998306335670863,0.010053362588123694,590,10503
sgfn_official_full_l160_confirmatory,global_topk_family_slice,support_contact,rank_average_fusion,100,0.9515418502202643,0.9377654521404521,0.962866137156141,0.06122872561228725,0.05660927435884169,0.06614003566259487,-0.017070484581497847,0.012363549460525737,-0.018171806167400884,-0.026216227967133347,-0.010797398010734203,0.003766478112777548,0.0013364208474146992,0.006265993366442326,1180,19272
sgfn_official_full_l160_confirmatory,global_topk_family_slice,support_contact,reciprocal_rank_fusion,5,0.34030837004405284,0.3170187237823351,0.36399154139324646,0.03125,0.022122267048412286,0.042344777134980596,-0.3364537444933921,0.007005315180902649,-0.3259911894273128,-0.3516427360541172,-0.30109887659159434,0.004894003055767763,-0.004669384450151194,0.01409620631814466,57,1824
sgfn_official_full_l160_confirmatory,global_topk_family_slice,support_contact,reciprocal_rank_fusion,10,0.539647577092511,0.5121793007912689,0.566278719852392,0.037136066547831255,0.029014765456708357,0.04602637948447505,-0.28799559471365643,-0.0009019714902067863,-0.2868942731277533,-0.3115937823509113,-0.2618595250423649,0.000263847857430749,-0.006330793913536272,0.006767825428586572,125,3366
sgfn_official_full_l160_confirmatory,global_topk_family_slice,support_contact,reciprocal_rank_fusion,20,0.775330396475771,0.7494305664033717,0.8000080949811117,0.040228945216680294,0.034039644955050144,0.04706796958903535,-0.12279735682819382,0.0005532297026156832,-0.1145374449339207,-0.13191916767175257,-0.09605060888986273,2.17760739789144e-05,-0.0044261924035643675,0.004277312365629709,246,6115
sgfn_official_full_l160_confirmatory,global_topk_family_slice,support_contact,reciprocal_rank_fusion,50,0.9256607929515418,0.9041781002597092,0.9434185244176843,0.04451321114020471,0.03959461531034084,0.04954760687817166,-0.02422907488986792,-0.0009997925751425302,-0.01596916299559481,-0.024727319262876066,-0.007641817170410545,-0.005561279838110132,-0.008300918000314333,-0.0029446038193012606,561,12603
sgfn_official_full_l160_confirmatory,global_topk_family_slice,support_contact,reciprocal_rank_fusion,100,0.9658590308370044,0.9520864614001608,0.9777433741927857,0.05213860563835187,0.047863085560824095,0.05656915366602248,-0.002753303964757703,0.0032734294865903527,-0.0038546255506607396,-0.008989016822335452,0.0011116619452313037,-0.0053236418611578365,-0.007773782068595837,-0.002885282991712321,1130,21673
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,semantic_only,5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,1
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,semantic_only,10,0.006795016987542469,0.0026871753690541284,0.012688810175697918,0.0,0.0,0.0,,,-0.006795016987542469,-0.011487807915532037,-0.0028113664601713438,0.0,0.0,0.0,0,23
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,semantic_only,20,0.08323895809739525,0.06543640493186244,0.10073838042588043,0.0,0.0,0.0,,,-0.03850509626274065,-0.04872462132571514,-0.02834518040523525,0.0,0.0,0.0,0,290
