level,source_id,route_family,score_id,K,primary_success_family,unit_count,gt_units,gt_total,gt_selected,Recall@K,selected_total,Selected@K_mean,violation_denominator,violation_count,Violation@K
source_family,vlsat_full_validation,relative_horizontal,I1_hardneg_structured_source_x_Ce,100,False,548,494,5474,5354,0.9780781877968578,54500,99.45255474452554,54500,26414,0.4846605504587156
source_family,vlsat_full_validation,relative_horizontal,I2_route_aware_source_x_Ce,5,False,548,494,5474,1518,0.2773109243697479,2740,5.0,2740,740,0.27007299270072993
source_family,vlsat_full_validation,relative_horizontal,I2_route_aware_source_x_Ce,10,False,548,494,5474,2470,0.4512239678480088,5480,10.0,5480,1916,0.34963503649635036
source_family,vlsat_full_validation,relative_horizontal,I2_route_aware_source_x_Ce,20,False,548,494,5474,3657,0.6680672268907563,10960,20.0,10960,4624,0.4218978102189781
source_family,vlsat_full_validation,relative_horizontal,I2_route_aware_source_x_Ce,50,False,548,494,5474,4955,0.9051881622214103,27400,50.0,27400,12959,0.47295620437956204
source_family,vlsat_full_validation,relative_horizontal,I2_route_aware_source_x_Ce,100,False,548,494,5474,5354,0.9780781877968578,54500,99.45255474452554,54500,26414,0.4846605504587156
source_family,vlsat_full_validation,relative_horizontal,I4_calibrated_route_aware_source_x_Ce,5,False,548,494,5474,1481,0.27055169894044573,2740,5.0,2740,720,0.26277372262773724
source_family,vlsat_full_validation,relative_horizontal,I4_calibrated_route_aware_source_x_Ce,10,False,548,494,5474,2408,0.4398976982097187,5480,10.0,5480,1898,0.34635036496350363
source_family,vlsat_full_validation,relative_horizontal,I4_calibrated_route_aware_source_x_Ce,20,False,548,494,5474,3500,0.639386189258312,10960,20.0,10960,4663,0.42545620437956205
source_family,vlsat_full_validation,relative_horizontal,I4_calibrated_route_aware_source_x_Ce,50,False,548,494,5474,4714,0.8611618560467665,27400,50.0,27400,13152,0.48
source_family,vlsat_full_validation,relative_horizontal,I4_calibrated_route_aware_source_x_Ce,100,False,548,494,5474,5196,0.9492144683960541,54500,99.45255474452554,54500,26976,0.4949724770642202
source_family,vlsat_full_validation,relative_horizontal,S0_source_score,5,False,548,494,5474,1590,0.29046401169163316,2740,5.0,2740,820,0.29927007299270075
source_family,vlsat_full_validation,relative_horizontal,S0_source_score,10,False,548,494,5474,2596,0.474241870661308,5480,10.0,5480,1978,0.36094890510948907
source_family,vlsat_full_validation,relative_horizontal,S0_source_score,20,False,548,494,5474,3808,0.6956521739130435,10960,20.0,10960,4645,0.4238138686131387
source_family,vlsat_full_validation,relative_horizontal,S0_source_score,50,False,548,494,5474,5052,0.9229082937522836,27400,50.0,27400,12621,0.4606204379562044
source_family,vlsat_full_validation,relative_horizontal,S0_source_score,100,False,548,494,5474,5376,0.9820971867007673,54500,99.45255474452554,54500,25560,0.4689908256880734
source_family,vlsat_full_validation,relative_horizontal,S2_current_source_x_Ce,5,False,548,494,5474,1501,0.2742053343076361,2740,5.0,2740,746,0.27226277372262775
source_family,vlsat_full_validation,relative_horizontal,S2_current_source_x_Ce,10,False,548,494,5474,2458,0.44903178662769455,5480,10.0,5480,1915,0.3494525547445255
source_family,vlsat_full_validation,relative_horizontal,S2_current_source_x_Ce,20,False,548,494,5474,3636,0.6642309097552064,10960,20.0,10960,4632,0.4226277372262774
source_family,vlsat_full_validation,relative_horizontal,S2_current_source_x_Ce,50,False,548,494,5474,4948,0.9039093898428937,27400,50.0,27400,12963,0.4731021897810219
source_family,vlsat_full_validation,relative_horizontal,S2_current_source_x_Ce,100,False,548,494,5474,5353,0.9778955060284984,54500,99.45255474452554,54500,26444,0.4852110091743119
source_family,vlsat_full_validation,relative_vertical,I1_hardneg_structured_source_x_Ce,5,True,548,93,390,202,0.517948717948718,2740,5.0,2740,306,0.11167883211678832
source_family,vlsat_full_validation,relative_vertical,I1_hardneg_structured_source_x_Ce,10,True,548,93,390,274,0.7025641025641025,5480,10.0,5480,726,0.13248175182481753
source_family,vlsat_full_validation,relative_vertical,I1_hardneg_structured_source_x_Ce,20,True,548,93,390,344,0.882051282051282,10960,20.0,10960,1779,0.16231751824817517
source_family,vlsat_full_validation,relative_vertical,I1_hardneg_structured_source_x_Ce,50,True,548,93,390,387,0.9923076923076923,27250,49.72627737226277,27250,5465,0.20055045871559632
source_family,vlsat_full_validation,relative_vertical,I1_hardneg_structured_source_x_Ce,100,True,548,93,390,390,1.0,52740,96.24087591240875,52740,16081,0.30491088357982554
source_family,vlsat_full_validation,relative_vertical,I2_route_aware_source_x_Ce,5,True,548,93,390,202,0.517948717948718,2740,5.0,2740,311,0.1135036496350365
source_family,vlsat_full_validation,relative_vertical,I2_route_aware_source_x_Ce,10,True,548,93,390,274,0.7025641025641025,5480,10.0,5480,736,0.1343065693430657
source_family,vlsat_full_validation,relative_vertical,I2_route_aware_source_x_Ce,20,True,548,93,390,344,0.882051282051282,10960,20.0,10960,1806,0.16478102189781021
source_family,vlsat_full_validation,relative_vertical,I2_route_aware_source_x_Ce,50,True,548,93,390,387,0.9923076923076923,27250,49.72627737226277,27250,5538,0.20322935779816514
source_family,vlsat_full_validation,relative_vertical,I2_route_aware_source_x_Ce,100,True,548,93,390,390,1.0,52740,96.24087591240875,52740,16089,0.30506257110352675
source_family,vlsat_full_validation,relative_vertical,I4_calibrated_route_aware_source_x_Ce,5,True,548,93,390,205,0.5256410256410257,2740,5.0,2740,272,0.09927007299270073
source_family,vlsat_full_validation,relative_vertical,I4_calibrated_route_aware_source_x_Ce,10,True,548,93,390,271,0.6948717948717948,5480,10.0,5480,621,0.11332116788321168
source_family,vlsat_full_validation,relative_vertical,I4_calibrated_route_aware_source_x_Ce,20,True,548,93,390,345,0.8846153846153846,10960,20.0,10960,1507,0.1375
source_family,vlsat_full_validation,relative_vertical,I4_calibrated_route_aware_source_x_Ce,50,True,548,93,390,387,0.9923076923076923,27250,49.72627737226277,27250,4531,0.16627522935779818
source_family,vlsat_full_validation,relative_vertical,I4_calibrated_route_aware_source_x_Ce,100,True,548,93,390,390,1.0,52740,96.24087591240875,52740,15989,0.303166477057262
source_family,vlsat_full_validation,relative_vertical,S0_source_score,5,True,548,93,390,207,0.5307692307692308,2740,5.0,2740,433,0.15802919708029198
source_family,vlsat_full_validation,relative_vertical,S0_source_score,10,True,548,93,390,268,0.6871794871794872,5480,10.0,5480,1007,0.18375912408759124
source_family,vlsat_full_validation,relative_vertical,S0_source_score,20,True,548,93,390,343,0.8794871794871795,10960,20.0,10960,2608,0.23795620437956205
source_family,vlsat_full_validation,relative_vertical,S0_source_score,50,True,548,93,390,386,0.9897435897435898,27250,49.72627737226277,27250,9856,0.36168807339449544
source_family,vlsat_full_validation,relative_vertical,S0_source_score,100,True,548,93,390,390,1.0,52740,96.24087591240875,52740,24727,0.4688471748198711
source_family,vlsat_full_validation,relative_vertical,S2_current_source_x_Ce,5,True,548,93,390,200,0.5128205128205128,2740,5.0,2740,302,0.11021897810218978
source_family,vlsat_full_validation,relative_vertical,S2_current_source_x_Ce,10,True,548,93,390,273,0.7,5480,10.0,5480,715,0.13047445255474452
source_family,vlsat_full_validation,relative_vertical,S2_current_source_x_Ce,20,True,548,93,390,344,0.882051282051282,10960,20.0,10960,1749,0.15958029197080292
source_family,vlsat_full_validation,relative_vertical,S2_current_source_x_Ce,50,True,548,93,390,387,0.9923076923076923,27250,49.72627737226277,27250,5385,0.19761467889908257
source_family,vlsat_full_validation,relative_vertical,S2_current_source_x_Ce,100,True,548,93,390,390,1.0,52740,96.24087591240875,52740,16107,0.3054038680318544
source_family,vlsat_full_validation,size_relative,I1_hardneg_structured_source_x_Ce,5,True,548,46,170,94,0.5529411764705883,2740,5.0,2740,281,0.10255474452554744
source_family,vlsat_full_validation,size_relative,I1_hardneg_structured_source_x_Ce,10,True,548,46,170,131,0.7705882352941177,5480,10.0,5480,730,0.1332116788321168
source_family,vlsat_full_validation,size_relative,I1_hardneg_structured_source_x_Ce,20,True,548,46,170,157,0.9235294117647059,10960,20.0,10960,1848,0.1686131386861314
source_family,vlsat_full_validation,size_relative,I1_hardneg_structured_source_x_Ce,50,True,548,46,170,165,0.9705882352941176,27250,49.72627737226277,27250,4478,0.1643302752293578
source_family,vlsat_full_validation,size_relative,I1_hardneg_structured_source_x_Ce,100,True,548,46,170,170,1.0,52740,96.24087591240875,52740,15518,0.2942358740993553
source_family,vlsat_full_validation,size_relative,I2_route_aware_source_x_Ce,5,True,548,46,170,93,0.5470588235294118,2740,5.0,2740,287,0.10474452554744526
source_family,vlsat_full_validation,size_relative,I2_route_aware_source_x_Ce,10,True,548,46,170,131,0.7705882352941177,5480,10.0,5480,740,0.13503649635036497
source_family,vlsat_full_validation,size_relative,I2_route_aware_source_x_Ce,20,True,548,46,170,157,0.9235294117647059,10960,20.0,10960,1870,0.17062043795620438
source_family,vlsat_full_validation,size_relative,I2_route_aware_source_x_Ce,50,True,548,46,170,165,0.9705882352941176,27250,49.72627737226277,27250,4538,0.16653211009174312
source_family,vlsat_full_validation,size_relative,I2_route_aware_source_x_Ce,100,True,548,46,170,170,1.0,52740,96.24087591240875,52740,15519,0.294254835039818
source_family,vlsat_full_validation,size_relative,I4_calibrated_route_aware_source_x_Ce,5,True,548,46,170,94,0.5529411764705883,2740,5.0,2740,222,0.08102189781021898
source_family,vlsat_full_validation,size_relative,I4_calibrated_route_aware_source_x_Ce,10,True,548,46,170,131,0.7705882352941177,5480,10.0,5480,592,0.10802919708029197
source_family,vlsat_full_validation,size_relative,I4_calibrated_route_aware_source_x_Ce,20,True,548,46,170,156,0.9176470588235294,10960,20.0,10960,1508,0.1375912408759124
source_family,vlsat_full_validation,size_relative,I4_calibrated_route_aware_source_x_Ce,50,True,548,46,170,166,0.9764705882352941,27250,49.72627737226277,27250,3738,0.1371743119266055
source_family,vlsat_full_validation,size_relative,I4_calibrated_route_aware_source_x_Ce,100,True,548,46,170,170,1.0,52740,96.24087591240875,52740,15497,0.29383769434963974
source_family,vlsat_full_validation,size_relative,S0_source_score,5,True,548,46,170,94,0.5529411764705883,2740,5.0,2740,408,0.14890510948905109
source_family,vlsat_full_validation,size_relative,S0_source_score,10,True,548,46,170,131,0.7705882352941177,5480,10.0,5480,1022,0.1864963503649635
source_family,vlsat_full_validation,size_relative,S0_source_score,20,True,548,46,170,156,0.9176470588235294,10960,20.0,10960,2869,0.2617700729927007
source_family,vlsat_full_validation,size_relative,S0_source_score,50,True,548,46,170,167,0.9823529411764705,27250,49.72627737226277,27250,10410,0.3820183486238532
source_family,vlsat_full_validation,size_relative,S0_source_score,100,True,548,46,170,170,1.0,52740,96.24087591240875,52740,24545,0.4653962836556693
source_family,vlsat_full_validation,size_relative,S2_current_source_x_Ce,5,True,548,46,170,95,0.5588235294117647,2740,5.0,2740,284,0.10364963503649635
source_family,vlsat_full_validation,size_relative,S2_current_source_x_Ce,10,True,548,46,170,131,0.7705882352941177,5480,10.0,5480,732,0.1335766423357664
source_family,vlsat_full_validation,size_relative,S2_current_source_x_Ce,20,True,548,46,170,157,0.9235294117647059,10960,20.0,10960,1846,0.16843065693430656
source_family,vlsat_full_validation,size_relative,S2_current_source_x_Ce,50,True,548,46,170,165,0.9705882352941176,27250,49.72627737226277,27250,4498,0.16506422018348624
source_family,vlsat_full_validation,size_relative,S2_current_source_x_Ce,100,True,548,46,170,170,1.0,52740,96.24087591240875,52740,15521,0.29429275692074325
source_family,vlsat_full_validation,support_contact,I1_hardneg_structured_source_x_Ce,5,False,548,518,1805,1321,0.7318559556786703,2740,5.0,0,0,
source_family,vlsat_full_validation,support_contact,I1_hardneg_structured_source_x_Ce,10,False,548,518,1805,1596,0.8842105263157894,5480,10.0,0,0,
source_family,vlsat_full_validation,support_contact,I1_hardneg_structured_source_x_Ce,20,False,548,518,1805,1689,0.9357340720221606,10960,20.0,0,0,
source_family,vlsat_full_validation,support_contact,I1_hardneg_structured_source_x_Ce,50,False,548,518,1805,1774,0.9828254847645429,27400,50.0,0,0,
source_family,vlsat_full_validation,support_contact,I1_hardneg_structured_source_x_Ce,100,False,548,518,1805,1787,0.990027700831025,54010,98.55839416058394,0,0,
source_family,vlsat_full_validation,support_contact,I2_route_aware_source_x_Ce,5,False,548,518,1805,1305,0.7229916897506925,2740,5.0,0,0,
source_family,vlsat_full_validation,support_contact,I2_route_aware_source_x_Ce,10,False,548,518,1805,1596,0.8842105263157894,5480,10.0,0,0,
source_family,vlsat_full_validation,support_contact,I2_route_aware_source_x_Ce,20,False,548,518,1805,1690,0.9362880886426593,10960,20.0,0,0,
source_family,vlsat_full_validation,support_contact,I2_route_aware_source_x_Ce,50,False,548,518,1805,1773,0.9822714681440443,27400,50.0,0,0,
source_family,vlsat_full_validation,support_contact,I2_route_aware_source_x_Ce,100,False,548,518,1805,1786,0.9894736842105263,54010,98.55839416058394,0,0,
source_family,vlsat_full_validation,support_contact,I4_calibrated_route_aware_source_x_Ce,5,False,548,518,1805,1284,0.7113573407202216,2740,5.0,0,0,
source_family,vlsat_full_validation,support_contact,I4_calibrated_route_aware_source_x_Ce,10,False,548,518,1805,1589,0.8803324099722992,5480,10.0,0,0,
source_family,vlsat_full_validation,support_contact,I4_calibrated_route_aware_source_x_Ce,20,False,548,518,1805,1698,0.9407202216066483,10960,20.0,0,0,
source_family,vlsat_full_validation,support_contact,I4_calibrated_route_aware_source_x_Ce,50,False,548,518,1805,1772,0.9817174515235457,27400,50.0,0,0,
source_family,vlsat_full_validation,support_contact,I4_calibrated_route_aware_source_x_Ce,100,False,548,518,1805,1786,0.9894736842105263,54010,98.55839416058394,0,0,
source_family,vlsat_full_validation,support_contact,S0_source_score,5,False,548,518,1805,1324,0.7335180055401662,2740,5.0,0,0,
source_family,vlsat_full_validation,support_contact,S0_source_score,10,False,548,518,1805,1599,0.8858725761772853,5480,10.0,0,0,
source_family,vlsat_full_validation,support_contact,S0_source_score,20,False,548,518,1805,1692,0.9373961218836565,10960,20.0,0,0,
source_family,vlsat_full_validation,support_contact,S0_source_score,50,False,548,518,1805,1774,0.9828254847645429,27400,50.0,0,0,
source_family,vlsat_full_validation,support_contact,S0_source_score,100,False,548,518,1805,1794,0.9939058171745152,54010,98.55839416058394,0,0,
source_family,vlsat_full_validation,support_contact,S2_current_source_x_Ce,5,False,548,518,1805,1319,0.7307479224376732,2740,5.0,0,0,
source_family,vlsat_full_validation,support_contact,S2_current_source_x_Ce,10,False,548,518,1805,1598,0.8853185595567867,5480,10.0,0,0,
source_family,vlsat_full_validation,support_contact,S2_current_source_x_Ce,20,False,548,518,1805,1688,0.935180055401662,10960,20.0,0,0,
source_family,vlsat_full_validation,support_contact,S2_current_source_x_Ce,50,False,548,518,1805,1775,0.9833795013850416,27400,50.0,0,0,
source_family,vlsat_full_validation,support_contact,S2_current_source_x_Ce,100,False,548,518,1805,1787,0.990027700831025,54010,98.55839416058394,0,0,
