source,scope,family,condition,k,recall,recall_ci95_low,recall_ci95_high,violation_rate,violation_ci95_low,violation_ci95_high,delta_recall_vs_semantic,delta_violation_vs_semantic,delta_recall_vs_main,delta_recall_vs_main_ci95_low,delta_recall_vs_main_ci95_high,delta_violation_vs_main,delta_violation_vs_main_ci95_low,delta_violation_vs_main_ci95_high,selected_or_correct_numerator,violation_denominator
3dssg_official_full_l160_confirmatory,global_topk_family_slice,proximity,pooled_calibration,20,0.5996602491506229,0.5607136143931257,0.6392859647482351,0.0009603841536614646,0.0,0.002433104827750372,0.02774631936579841,-0.0014143486888937482,0.005096262740656887,-0.00236881876751864,0.012982183550164643,0.0007280961164953787,0.0,0.0019417883360763916,4,4165
3dssg_official_full_l160_confirmatory,global_topk_family_slice,proximity,pooled_calibration,50,0.921291053227633,0.8893824443105688,0.9493399165673251,0.004878842088144414,0.0030568478669583486,0.007095720291949797,0.01245753114382786,-0.00599072312924689,0.0011325028312570984,-0.0022375778394861214,0.004701186908544696,0.004246431020950738,0.0025222196641977402,0.006282300781897737,60,12298
3dssg_official_full_l160_confirmatory,global_topk_family_slice,proximity,pooled_calibration,100,0.9773499433748585,0.9605527426160338,0.9910620130958318,0.013754227733934612,0.010922502596530952,0.016815988084281433,0.003397508493771295,-0.013389001658925634,-0.0022650056625140857,-0.005938950901082224,0.000591086740452515,0.010761533428855833,0.008400701102567666,0.013386636800289096,305,22175
3dssg_official_full_l160_confirmatory,global_topk_family_slice,proximity,geometry_only_family,5,0.02944507361268403,0.019446458603291885,0.04061220851137786,0.0,0.0,0.0,-0.009626274065685163,-0.004524886877828055,-0.018120045300113248,-0.03381554172936222,-0.002329870129870135,0.0,0.0,0.0,0,1465
3dssg_official_full_l160_confirmatory,global_topk_family_slice,proximity,geometry_only_family,10,0.07757644394110985,0.06098718530112003,0.09475851646393142,0.0,0.0,0.0,-0.1477916194790487,-0.0016406890894175555,-0.16024915062287656,-0.1923557994309574,-0.12958073667565806,0.0,0.0,0.0,0,2858
3dssg_official_full_l160_confirmatory,global_topk_family_slice,proximity,geometry_only_family,20,0.17723669309173273,0.15370677688036347,0.2001231983019613,0.0,0.0,0.0,-0.39467723669309174,-0.0023747328425552127,-0.41732729331823326,-0.4588911870360129,-0.37193589525698717,-0.00023228803716608595,-0.0007401878276162929,0.0,0,5435
3dssg_official_full_l160_confirmatory,global_topk_family_slice,proximity,geometry_only_family,50,0.41845979614949036,0.3854378449760379,0.44936724643360854,0.0,0.0,0.0,-0.49037372593431483,-0.010869565217391304,-0.5016987542468856,-0.5489582635298484,-0.4554190030969922,-0.0006324110671936759,-0.0012519265007784504,-0.0002330259984819958,0,10641
3dssg_official_full_l160_confirmatory,global_topk_family_slice,proximity,geometry_only_family,100,0.6970554926387316,0.6634450336287947,0.7318804991201407,0.0001845585973546601,0.0,0.0004993276283726108,-0.2768969422423556,-0.026958670795505586,-0.282559456398641,-0.3200759177157098,-0.24346603691650887,-0.0028081357077241183,-0.003990243952838619,-0.0017692146159250684,3,16255
3dssg_official_full_l160_confirmatory,global_topk_family_slice,proximity,rank_average_fusion,5,0.19875424688561721,0.1747750485769227,0.22198281612262175,0.0,0.0,0.0,0.159682899207248,-0.004524886877828055,0.15118912797281994,0.12550809029627744,0.17651522395349112,0.0,0.0,0.0,0,1533
3dssg_official_full_l160_confirmatory,global_topk_family_slice,proximity,rank_average_fusion,10,0.32276330690826727,0.2929458282675885,0.3530074128244117,0.0,0.0,0.0,0.09739524348810871,-0.0016406890894175555,0.08493771234428085,0.05112719898052346,0.12159487211967429,0.0,0.0,0.0,0,3033
3dssg_official_full_l160_confirmatory,global_topk_family_slice,proximity,rank_average_fusion,20,0.5181200453001132,0.48459676493308557,0.5533982034925017,0.0,0.0,0.0,-0.05379388448471123,-0.0023747328425552127,-0.07644394110985275,-0.11609901189756004,-0.0312465884279476,-0.00023228803716608595,-0.0007401878276162929,0.0,0,5922
3dssg_official_full_l160_confirmatory,global_topk_family_slice,proximity,rank_average_fusion,50,0.8295583238958097,0.8024757798485216,0.8571495285536381,0.0,0.0,0.0,-0.07927519818799544,-0.010869565217391304,-0.0906002265005662,-0.1216546150008316,-0.05968001298241473,-0.0006324110671936759,-0.0012519265007784504,-0.0002330259984819958,0,13163
3dssg_official_full_l160_confirmatory,global_topk_family_slice,proximity,rank_average_fusion,100,0.9915062287655719,0.9840230769230769,0.9972098991927456,0.000594421582075903,0.00013802606622972756,0.0011483497848659193,0.017553793884484747,-0.026548807810784343,0.011891279728199367,0.003224982490833389,0.02180914940072475,-0.0023982727230028754,-0.0034447748618563682,-0.0014789628165993716,13,21870
