source,scope,family,condition,k,recall,recall_ci95_low,recall_ci95_high,violation_rate,violation_ci95_low,violation_ci95_high,delta_recall_vs_semantic,delta_violation_vs_semantic,delta_recall_vs_main,delta_recall_vs_main_ci95_low,delta_recall_vs_main_ci95_high,delta_violation_vs_main,delta_violation_vs_main_ci95_low,delta_violation_vs_main_ci95_high,selected_or_correct_numerator,violation_denominator
3dssg_official_full_l160_confirmatory,within_family,support_contact,geometry_only_family,10,0.15914096916299558,0.14230719977233922,0.17534401397130642,0.037773722627737226,0.031204379562043794,0.045802919708029195,-0.6662995594713657,-0.007481751824817522,-0.6718061674008811,-0.697599771420615,-0.6444282356987275,-0.009124087591240879,-0.01770529197080292,0.0005520072992700709,207,5480
3dssg_official_full_l160_confirmatory,within_family,support_contact,geometry_only_family,20,0.3595814977973568,0.3371265405232478,0.3822040659318171,0.05155109489051095,0.04561815693430657,0.058122718978102186,-0.5446035242290749,-0.0021897810218978117,-0.5539647577092511,-0.5781204509366397,-0.5280948061778952,-0.005930656934306569,-0.01268248175182482,0.0003672445255474468,565,10960
3dssg_official_full_l160_confirmatory,within_family,support_contact,geometry_only_family,50,0.7863436123348018,0.7644965761419346,0.8071418109025218,0.056131386861313866,0.052153284671532844,0.060438868613138685,-0.18006607929515417,0.007518248175182478,-0.18832599118942728,-0.20891861173388318,-0.16726988458190054,0.0008394160583941601,-0.0021167883211678853,0.0037591240875912424,1538,27400
3dssg_official_full_l160_confirmatory,within_family,support_contact,geometry_only_family,100,0.9790748898678414,0.9716298992161254,0.985532644998088,0.048287354193667836,0.0456280872808525,0.05105797604506766,-0.01156387665198233,0.007109794482503234,-0.013215859030836996,-0.019305422543020416,-0.00812018441466888,0.003054989816700611,0.0018874035897283048,0.004179901276112455,2608,54010
3dssg_official_full_l160_confirmatory,within_family,support_contact,rank_average_fusion,5,0.44768722466960353,0.4234881461388984,0.47264924322566004,0.03978102189781022,0.03101277372262774,0.04927007299270073,-0.2230176211453745,0.01058394160583942,-0.22246696035242286,-0.2456593671105293,-0.19591745578783862,0.008029197080291976,-9.124087591240277e-06,0.016423357664233577,109,2740
3dssg_official_full_l160_confirmatory,within_family,support_contact,rank_average_fusion,10,0.6508810572687225,0.6245127234609853,0.6756783150337837,0.05091240875912409,0.043613138686131384,0.05894160583941606,-0.17455947136563876,0.005656934306569342,-0.18006607929515417,-0.2011342666316228,-0.1587376138222598,0.004014598540145985,-0.001824817518248173,0.010036496350364965,279,5480
3dssg_official_full_l160_confirmatory,within_family,support_contact,rank_average_fusion,20,0.8458149779735683,0.8235942517599326,0.8666440217830683,0.05693430656934306,0.05136633211678832,0.06286496350364963,-0.05837004405286339,0.0031934306569343027,-0.06773127753303965,-0.08144652480284736,-0.053290608595648443,-0.0005474452554744547,-0.0043795620437956165,0.003284671532846714,624,10960
3dssg_official_full_l160_confirmatory,within_family,support_contact,rank_average_fusion,50,0.974669603524229,0.96557334701022,0.9826661138707243,0.057846715328467156,0.05405018248175183,0.06193521897810219,0.008259911894273109,0.009233576642335768,0.0,-0.006250489811912205,0.0059679265250223885,0.0025547445255474505,0.0009489051094890497,0.004198905109489053,1585,27400
3dssg_official_full_l160_confirmatory,within_family,support_contact,rank_average_fusion,100,0.9922907488986784,0.9878180455392593,0.9961797123702678,0.04613960377707832,0.04355716127181238,0.04881242359719387,0.0016519823788546661,0.004962044065913718,0.0,0.0,0.0,0.0009072394001110942,0.00025988129190282553,0.0015725463976864326,2492,54010
3dssg_official_full_l160_confirmatory,within_family,support_contact,reciprocal_rank_fusion,5,0.5302863436123348,0.5049168352139665,0.5544651224423442,0.035036496350364967,0.027007299270072994,0.04416058394160584,-0.14041850220264318,0.0058394160583941646,-0.13986784140969155,-0.1615012356485718,-0.11767230675915526,0.003284671532846721,-0.004014598540145985,0.010948905109489052,96,2740
