level,source_id,route_family,comparison,primary_score,baseline_score,metric,K,point_delta,ci_low_95,ci_high_95,n_bootstrap,unit_count
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Recall@K,100,0.12244897959183676,0.019589345172031116,0.24468085106382975,1000,548
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_source_x_Ce_minus_S1_Ce_only,S2_source_x_Ce,S1_Ce_only,Recall@K,100,0.0,0.0,0.0,1000,548
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_source_x_Ce_minus_S0_source_score,S2_source_x_Ce,S0_source_score,Violation@K,100,-0.12719060523938575,-0.13719742987592293,-0.11731773556760362,1000,548
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_source_x_Ce_minus_A1_source_x_G_only,S2_source_x_Ce,A1_source_x_G_only,Violation@K,100,-0.12705510388437213,-0.13709153924921783,-0.11762189591745338,1000,548
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_source_x_Ce_minus_A2_source_x_TG_concat,S2_source_x_Ce,A2_source_x_TG_concat,Violation@K,100,-0.12244805781391144,-0.13196330006540413,-0.11232468194252011,1000,548
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_source_x_Ce_minus_C1_source_x_shuffled_Ce,S2_source_x_Ce,C1_source_x_shuffled_Ce,Violation@K,100,-0.1062330623306233,-0.11471346369383251,-0.09812766135043208,1000,548
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Violation@K,100,-0.20851400180668467,-0.22457125948419185,-0.1925043049374916,1000,548
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_source_x_Ce_minus_S1_Ce_only,S2_source_x_Ce,S1_Ce_only,Violation@K,100,0.0002258355916892607,8.932899218523916e-05,0.0003864075541046355,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_S0_source_score,S2_source_x_Ce,S0_source_score,Recall@K,5,-0.017948717948717996,-0.038940416987452944,-0.002462752342316234,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_A1_source_x_G_only,S2_source_x_Ce,A1_source_x_G_only,Recall@K,5,-0.007692307692307776,-0.030865788468881276,0.0092603359173127,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_A2_source_x_TG_concat,S2_source_x_Ce,A2_source_x_TG_concat,Recall@K,5,-0.012820512820512886,-0.03551358820819894,0.003958796957518211,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_C1_source_x_shuffled_Ce,S2_source_x_Ce,C1_source_x_shuffled_Ce,Recall@K,5,0.043589743589743546,0.014348322655637572,0.07065288527202367,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Recall@K,5,0.02307692307692305,-0.016534112521179846,0.05952578051087986,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_S1_Ce_only,S2_source_x_Ce,S1_Ce_only,Recall@K,5,0.4923076923076923,0.40598888888888884,0.6038643790849673,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_S0_source_score,S2_source_x_Ce,S0_source_score,Violation@K,5,-0.0478102189781022,-0.056578467153284684,-0.04014598540145985,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_A1_source_x_G_only,S2_source_x_Ce,A1_source_x_G_only,Violation@K,5,-0.04452554744525547,-0.05255474452554744,-0.03722627737226278,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_A2_source_x_TG_concat,S2_source_x_Ce,A2_source_x_TG_concat,Violation@K,5,-0.04562043795620438,-0.05401459854014598,-0.037591240875912424,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_C1_source_x_shuffled_Ce,S2_source_x_Ce,C1_source_x_shuffled_Ce,Violation@K,5,-0.05401459854014598,-0.06496350364963503,-0.04270072992700731,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Violation@K,5,-0.172992700729927,-0.1901551094890511,-0.15693430656934304,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_S1_Ce_only,S2_source_x_Ce,S1_Ce_only,Violation@K,5,0.11021897810218978,0.09452554744525547,0.12554744525547445,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_S0_source_score,S2_source_x_Ce,S0_source_score,Recall@K,10,0.012820512820512775,0.002135854341736687,0.027918781725888353,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_A1_source_x_G_only,S2_source_x_Ce,A1_source_x_G_only,Recall@K,10,0.01538461538461533,0.0,0.030730572468771516,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_A2_source_x_TG_concat,S2_source_x_Ce,A2_source_x_TG_concat,Recall@K,10,0.012820512820512775,0.0,0.027273969200198773,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_C1_source_x_shuffled_Ce,S2_source_x_Ce,C1_source_x_shuffled_Ce,Recall@K,10,0.05128205128205121,0.01998882681564248,0.08867922936770362,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Recall@K,10,0.033333333333333326,0.002436734226497195,0.06140350877192979,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_S1_Ce_only,S2_source_x_Ce,S1_Ce_only,Recall@K,10,0.6358974358974359,0.5379090356998262,0.7500369822485207,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_S0_source_score,S2_source_x_Ce,S0_source_score,Violation@K,10,-0.05328467153284672,-0.05967153284671531,-0.04708029197080291,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_A1_source_x_G_only,S2_source_x_Ce,A1_source_x_G_only,Violation@K,10,-0.05401459854014598,-0.060401459854014586,-0.04781021897810217,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_A2_source_x_TG_concat,S2_source_x_Ce,A2_source_x_TG_concat,Violation@K,10,-0.05419708029197082,-0.06076642335766422,-0.04799270072992701,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_C1_source_x_shuffled_Ce,S2_source_x_Ce,C1_source_x_shuffled_Ce,Violation@K,10,-0.06861313868613139,-0.07773722627737226,-0.05984945255474451,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Violation@K,10,-0.19306569343065696,-0.20602645985401463,-0.17919708029197084,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_S1_Ce_only,S2_source_x_Ce,S1_Ce_only,Violation@K,10,0.13047445255474452,0.1180565693430657,0.14197080291970804,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_S0_source_score,S2_source_x_Ce,S0_source_score,Recall@K,20,0.002564102564102555,-0.00561877102774076,0.010778204647676167,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_A1_source_x_G_only,S2_source_x_Ce,A1_source_x_G_only,Recall@K,20,0.0,-0.006333929554210268,0.007575757575757569,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_A2_source_x_TG_concat,S2_source_x_Ce,A2_source_x_TG_concat,Recall@K,20,-0.002564102564102555,-0.008153287598004258,0.0,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_C1_source_x_shuffled_Ce,S2_source_x_Ce,C1_source_x_shuffled_Ce,Recall@K,20,0.05128205128205121,0.026944659442724363,0.07650876858558898,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Recall@K,20,0.09743589743589742,0.035318730960952636,0.16569925429726995,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_S1_Ce_only,S2_source_x_Ce,S1_Ce_only,Recall@K,20,0.7,0.6186325115562404,0.7972419977924945,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_S0_source_score,S2_source_x_Ce,S0_source_score,Violation@K,20,-0.07837591240875913,-0.08549498175182482,-0.07134808394160586,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_A1_source_x_G_only,S2_source_x_Ce,A1_source_x_G_only,Violation@K,20,-0.08102189781021898,-0.08923357664233575,-0.07371578467153284,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_A2_source_x_TG_concat,S2_source_x_Ce,A2_source_x_TG_concat,Violation@K,20,-0.07983576642335766,-0.08741104014598541,-0.07281021897810219,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_C1_source_x_shuffled_Ce,S2_source_x_Ce,C1_source_x_shuffled_Ce,Violation@K,20,-0.10072992700729927,-0.10985401459854013,-0.09178832116788321,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Violation@K,20,-0.2480839416058394,-0.2629584854014599,-0.23401916058394162,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_S1_Ce_only,S2_source_x_Ce,S1_Ce_only,Violation@K,20,0.1583029197080292,0.14863138686131389,0.16788549270072994,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_S0_source_score,S2_source_x_Ce,S0_source_score,Recall@K,50,0.002564102564102555,0.0,0.007408789386401337,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_A1_source_x_G_only,S2_source_x_Ce,A1_source_x_G_only,Recall@K,50,0.007692307692307665,0.0,0.016807902936455527,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_A2_source_x_TG_concat,S2_source_x_Ce,A2_source_x_TG_concat,Recall@K,50,0.007692307692307665,0.0,0.016807902936455527,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_C1_source_x_shuffled_Ce,S2_source_x_Ce,C1_source_x_shuffled_Ce,Recall@K,50,0.033333333333333326,0.014184397163120588,0.05364144316730524,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Recall@K,50,0.03589743589743588,0.017854876722262557,0.06021172617011759,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_S1_Ce_only,S2_source_x_Ce,S1_Ce_only,Recall@K,50,0.3307692307692308,0.2581350910976151,0.4183082535339717,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_S0_source_score,S2_source_x_Ce,S0_source_score,Violation@K,50,-0.16407339449541286,-0.17474899079188494,-0.15425059685284023,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_A1_source_x_G_only,S2_source_x_Ce,A1_source_x_G_only,Violation@K,50,-0.1739816513761468,-0.18530807959608764,-0.16335268609474254,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_A2_source_x_TG_concat,S2_source_x_Ce,A2_source_x_TG_concat,Violation@K,50,-0.1674862385321101,-0.1785488611315209,-0.15694342395297578,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_C1_source_x_shuffled_Ce,S2_source_x_Ce,C1_source_x_shuffled_Ce,Violation@K,50,-0.196697247706422,-0.20817068759589052,-0.18586375035363537,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Violation@K,50,-0.3940917431192661,-0.4131418356022492,-0.3745535205893178,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_S1_Ce_only,S2_source_x_Ce,S1_Ce_only,Violation@K,50,0.16388990825688074,0.15469388311845775,0.17225649063129284,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_S0_source_score,S2_source_x_Ce,S0_source_score,Recall@K,100,0.0,0.0,0.0,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_A1_source_x_G_only,S2_source_x_Ce,A1_source_x_G_only,Recall@K,100,0.007692307692307665,0.0,0.022111933077379322,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_A2_source_x_TG_concat,S2_source_x_Ce,A2_source_x_TG_concat,Recall@K,100,0.007692307692307665,0.0,0.022111933077379322,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_C1_source_x_shuffled_Ce,S2_source_x_Ce,C1_source_x_shuffled_Ce,Recall@K,100,0.012820512820512775,0.0,0.028061224489795866,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Recall@K,100,0.02564102564102566,0.009086850649350598,0.04942537555972842,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_S1_Ce_only,S2_source_x_Ce,S1_Ce_only,Recall@K,100,0.0,0.0,0.0,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_S0_source_score,S2_source_x_Ce,S0_source_score,Violation@K,100,-0.16344330678801672,-0.16798675379449174,-0.15818432785223455,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_A1_source_x_G_only,S2_source_x_Ce,A1_source_x_G_only,Violation@K,100,-0.16503602578687904,-0.16967305869969096,-0.15967643086986452,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_A2_source_x_TG_concat,S2_source_x_Ce,A2_source_x_TG_concat,Violation@K,100,-0.16678043230944256,-0.17160627345111362,-0.16155891533240427,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_C1_source_x_shuffled_Ce,S2_source_x_Ce,C1_source_x_shuffled_Ce,Violation@K,100,-0.16981418278346605,-0.17458595491407858,-0.16491550297132435,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Violation@K,100,-0.36332954114524085,-0.37276017602650424,-0.35185202477208205,1000,548
source_family,vlsat_full_validation,relative_vertical,S2_source_x_Ce_minus_S1_Ce_only,S2_source_x_Ce,S1_Ce_only,Violation@K,100,0.0032802427000379053,0.001830666219288081,0.004869183361928329,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_S0_source_score,S2_source_x_Ce,S0_source_score,Recall@K,5,0.00588235294117645,-0.01299128503075872,0.02633357041251779,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_A1_source_x_G_only,S2_source_x_Ce,A1_source_x_G_only,Recall@K,5,0.0,-0.023536414565826353,0.022990716180371323,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_A2_source_x_TG_concat,S2_source_x_Ce,A2_source_x_TG_concat,Recall@K,5,0.0,-0.015390624999999946,0.016407335370936377,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_C1_source_x_shuffled_Ce,S2_source_x_Ce,C1_source_x_shuffled_Ce,Recall@K,5,0.01764705882352946,-0.038854176679803884,0.07778138528138533,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Recall@K,5,0.02941176470588236,-0.013000175500175504,0.07577540106951863,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_S1_Ce_only,S2_source_x_Ce,S1_Ce_only,Recall@K,5,0.5588235294117647,0.45269465894465893,0.6832262056850846,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_S0_source_score,S2_source_x_Ce,S0_source_score,Violation@K,5,-0.045255474452554734,-0.0536587591240876,-0.03759124087591241,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_A1_source_x_G_only,S2_source_x_Ce,A1_source_x_G_only,Violation@K,5,-0.045985401459854025,-0.05474452554744526,-0.03832116788321169,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_A2_source_x_TG_concat,S2_source_x_Ce,A2_source_x_TG_concat,Violation@K,5,-0.04343065693430656,-0.051824817518248176,-0.036131386861313855,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_C1_source_x_shuffled_Ce,S2_source_x_Ce,C1_source_x_shuffled_Ce,Violation@K,5,-0.05510948905109489,-0.0656934306569343,-0.04452554744525547,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Violation@K,5,-0.12956204379562045,-0.14562956204379562,-0.11423357664233577,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_S1_Ce_only,S2_source_x_Ce,S1_Ce_only,Violation@K,5,0.10364963503649635,0.08868613138686131,0.11934306569343066,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_S0_source_score,S2_source_x_Ce,S0_source_score,Recall@K,10,0.0,0.0,0.0,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_A1_source_x_G_only,S2_source_x_Ce,A1_source_x_G_only,Recall@K,10,0.005882352941176561,0.0,0.020000000000000018,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_A2_source_x_TG_concat,S2_source_x_Ce,A2_source_x_TG_concat,Recall@K,10,0.0,0.0,0.0,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_C1_source_x_shuffled_Ce,S2_source_x_Ce,C1_source_x_shuffled_Ce,Recall@K,10,0.005882352941176561,-0.022478294177732325,0.04033195798949744,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Recall@K,10,0.01764705882352946,-0.014089537223340132,0.04999999999999993,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_S1_Ce_only,S2_source_x_Ce,S1_Ce_only,Recall@K,10,0.7352941176470589,0.639332877959927,0.8421889952153109,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_S0_source_score,S2_source_x_Ce,S0_source_score,Violation@K,10,-0.0529197080291971,-0.0604014598540146,-0.045985401459854025,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_A1_source_x_G_only,S2_source_x_Ce,A1_source_x_G_only,Violation@K,10,-0.05602189781021899,-0.06350364963503649,-0.0487226277372263,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_A2_source_x_TG_concat,S2_source_x_Ce,A2_source_x_TG_concat,Violation@K,10,-0.04835766423357665,-0.05474908759124089,-0.0427007299270073,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_C1_source_x_shuffled_Ce,S2_source_x_Ce,C1_source_x_shuffled_Ce,Violation@K,10,-0.06277372262773723,-0.07171532846715328,-0.05383211678832117,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Violation@K,10,-0.1609489051094891,-0.17645985401459854,-0.14671532846715327,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_S1_Ce_only,S2_source_x_Ce,S1_Ce_only,Violation@K,10,0.1335766423357664,0.1208029197080292,0.14708485401459853,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_S0_source_score,S2_source_x_Ce,S0_source_score,Recall@K,20,0.005882352941176561,0.0,0.01869304906542056,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_A1_source_x_G_only,S2_source_x_Ce,A1_source_x_G_only,Recall@K,20,0.005882352941176561,0.0,0.01869304906542056,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_A2_source_x_TG_concat,S2_source_x_Ce,A2_source_x_TG_concat,Recall@K,20,0.005882352941176561,0.0,0.01869304906542056,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_C1_source_x_shuffled_Ce,S2_source_x_Ce,C1_source_x_shuffled_Ce,Recall@K,20,0.01764705882352946,-0.015151515151515142,0.051739174017642324,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Recall@K,20,0.02941176470588236,0.005742337164751005,0.059144341170038216,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_S1_Ce_only,S2_source_x_Ce,S1_Ce_only,Recall@K,20,0.823529411764706,0.7535211267605634,0.9,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_S0_source_score,S2_source_x_Ce,S0_source_score,Violation@K,20,-0.09333941605839416,-0.10164461678832118,-0.08476049270072994,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_A1_source_x_G_only,S2_source_x_Ce,A1_source_x_G_only,Violation@K,20,-0.09680656934306572,-0.10647810218978099,-0.08795164233576643,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_A2_source_x_TG_concat,S2_source_x_Ce,A2_source_x_TG_concat,Violation@K,20,-0.07162408759124089,-0.07783074817518248,-0.06514598540145985,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_C1_source_x_shuffled_Ce,S2_source_x_Ce,C1_source_x_shuffled_Ce,Violation@K,20,-0.11177007299270073,-0.12181569343065693,-0.1013663321167883,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Violation@K,20,-0.24498175182481755,-0.2641491788321168,-0.22618156934306569,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_S1_Ce_only,S2_source_x_Ce,S1_Ce_only,Violation@K,20,0.16843065693430656,0.15793339416058394,0.18002052919708028,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_S0_source_score,S2_source_x_Ce,S0_source_score,Recall@K,50,-0.0117647058823529,-0.03076923076923077,0.0,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_A1_source_x_G_only,S2_source_x_Ce,A1_source_x_G_only,Recall@K,50,0.00588235294117645,0.0,0.019611068111455146,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_A2_source_x_TG_concat,S2_source_x_Ce,A2_source_x_TG_concat,Recall@K,50,0.0,0.0,0.0,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_C1_source_x_shuffled_Ce,S2_source_x_Ce,C1_source_x_shuffled_Ce,Recall@K,50,0.0,0.0,0.0,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Recall@K,50,0.00588235294117645,0.0,0.019611068111455146,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_S1_Ce_only,S2_source_x_Ce,S1_Ce_only,Recall@K,50,0.24117647058823533,0.1284388172576246,0.36669117647058824,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_S0_source_score,S2_source_x_Ce,S0_source_score,Violation@K,50,-0.21695412844036696,-0.22706816182718517,-0.20677138814290974,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_A1_source_x_G_only,S2_source_x_Ce,A1_source_x_G_only,Violation@K,50,-0.22807339449541283,-0.2390541059419244,-0.2171869261843555,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_A2_source_x_TG_concat,S2_source_x_Ce,A2_source_x_TG_concat,Violation@K,50,-0.1488440366972477,-0.15804133430402614,-0.13999945034811287,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_C1_source_x_shuffled_Ce,S2_source_x_Ce,C1_source_x_shuffled_Ce,Violation@K,50,-0.2471192660550459,-0.25880024008249813,-0.2360688622016611,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Violation@K,50,-0.4826788990825689,-0.5036514655288722,-0.4612803233423432,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_S1_Ce_only,S2_source_x_Ce,S1_Ce_only,Violation@K,50,0.13423853211009174,0.12558821369957673,0.14293450277661288,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_S0_source_score,S2_source_x_Ce,S0_source_score,Recall@K,100,0.0,0.0,0.0,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_A1_source_x_G_only,S2_source_x_Ce,A1_source_x_G_only,Recall@K,100,0.0117647058823529,0.0,0.03076923076923077,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_A2_source_x_TG_concat,S2_source_x_Ce,A2_source_x_TG_concat,Recall@K,100,0.01764705882352946,0.0,0.04929794818292475,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_C1_source_x_shuffled_Ce,S2_source_x_Ce,C1_source_x_shuffled_Ce,Recall@K,100,0.0117647058823529,0.0,0.03125988924050632,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Recall@K,100,0.02352941176470591,0.0,0.06153846153846154,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_S1_Ce_only,S2_source_x_Ce,S1_Ce_only,Recall@K,100,0.0,0.0,0.0,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_S0_source_score,S2_source_x_Ce,S0_source_score,Violation@K,100,-0.17110352673492607,-0.17584602108921815,-0.16614868792383924,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_A1_source_x_G_only,S2_source_x_Ce,A1_source_x_G_only,Violation@K,100,-0.17324611300720516,-0.17782833085915753,-0.16839546976972852,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_A2_source_x_TG_concat,S2_source_x_Ce,A2_source_x_TG_concat,Violation@K,100,-0.2115661736822147,-0.21787118037510633,-0.20529718732237587,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_C1_source_x_shuffled_Ce,S2_source_x_Ce,C1_source_x_shuffled_Ce,Violation@K,100,-0.18145620022753128,-0.18642230337835214,-0.1761495828099148,1000,548
source_family,vlsat_full_validation,size_relative,S2_source_x_Ce_minus_C2_source_x_wrong_T_Ce,S2_source_x_Ce,C2_source_x_wrong_T_Ce,Violation@K,100,-0.3850587789154342,-0.3949240538920152,-0.3745968960017022,1000,548
