audit_id,sufficient,subject_points,object_points,scale_m,center_dz_m,center_dz_norm,bbox_gap_m,bbox_gap_norm,xy_overlap_ratio,local_object_points,local_vertical_gap_m,local_vertical_gap_norm,subject_vertical_aspect
PV-0046,True,1800,595,2.476664728513021,0.78,0.3149396811849898,1.392619208026609,0.5622962171640938,0.0,0,,,0.7769784172661871
PV-0047,True,1800,1800,3.5263303498913667,0.7000000000000001,0.19850664303801385,0.0,0.0,0.5103831843406456,1360,-0.6,-0.17014855117544042,0.5922885572139301
PV-0048,True,1769,1800,3.5708173392161666,1.3,0.3640623074506982,0.0,0.0,0.6321966852125835,1800,-1.492,-0.4178315097818782,0.7420867526377491
PV-0049,True,135,1800,2.1906732423248134,0.7705350000000001,0.35173433678419486,0.6237624000000002,0.2847354812888678,0.75499758978879,0,,,0.8329080260434373
PV-0050,True,1800,1447,4.9725209476005645,-1.6185749999999999,-0.32550390778766364,0.04111399999999987,0.008268240683800233,0.9268292682926829,1447,-2.4800165,-0.4987443041736616,0.035129280155642074
PV-0051,True,424,1800,1.537618969127434,1.7226914999999998,1.1203630643146856,1.9195193071893388,1.2483712452367997,0.0,0,,,0.06492800000000008
PV-0052,True,24,71,0.2545751560982267,1.31,5.145828132162835,1.144327400291774,4.495047426584865,0.0,0,,,1.8222328640296275
PV-0053,True,1800,475,4.394471780625245,-0.7,-0.15929104450874504,0.34870800000000024,0.07935151649793644,1.0,475,-0.9514756999999998,-0.2165165115395562,0.010615159067585363
PV-0054,True,1800,1800,4.366341732309497,-1.06889,-0.24480218579562027,0.07089649999999992,0.016237047933144826,0.6297796873710855,506,-2.470155,-0.5657264482350667,0.931514200217433
PV-0055,True,1800,407,1.1084461163325487,-1.38,-1.2449860932942105,0.8104687064170709,0.7311755569126099,0.0,0,,,1.8342553739125327
PV-0056,True,778,704,0.7068591498507955,0.230105,0.325531614110917,3.0410080884531614,4.302141507392329,0.0,0,,,1.1076049772998666
PV-0057,True,948,1263,2.7539712856432406,-0.8119299999999999,-0.2948215198294483,0.4642775000000001,0.16858472796006643,0.0038844347951193293,413,-0.9574959999999999,-0.34767828008648216,0.061847377100752034
