source,scope,family,condition,k,recall,recall_ci95_low,recall_ci95_high,violation_rate,violation_ci95_low,violation_ci95_high,delta_recall_vs_semantic,delta_violation_vs_semantic,delta_recall_vs_main,delta_recall_vs_main_ci95_low,delta_recall_vs_main_ci95_high,delta_violation_vs_main,delta_violation_vs_main_ci95_low,delta_violation_vs_main_ci95_high,selected_or_correct_numerator,violation_denominator
vlsat_closed_set,global_topk_family_slice,support_contact,semantic_only,5,0.5699339207048458,0.5419387409051671,0.594199638185018,0.0026367831245880024,0.0006451405054871966,0.005352984524686807,,,0.04350220264317184,0.030955762059593266,0.05473612259213161,0.00044859931714817756,-0.0017240564844965478,0.0028564649605033574,4,1517
vlsat_closed_set,global_topk_family_slice,support_contact,semantic_only,10,0.7285242290748899,0.7011490617967259,0.7541286428833761,0.010547667342799188,0.006305673293385586,0.015306533903884133,,,0.021475770925110105,0.012319239971399198,0.03126807221731977,-0.00022355195922580014,-0.002340117624707906,0.0018906894533674938,26,2465
vlsat_closed_set,global_topk_family_slice,support_contact,semantic_only,20,0.8397577092511013,0.8121691558021533,0.8633642612569374,0.02442850739578664,0.019340506166495377,0.030290437048159223,,,0.009911894273127664,0.0048620399364289555,0.015819903676947307,-0.0012248131508448626,-0.003237221736181384,0.0008556697493346172,109,4462
vlsat_closed_set,global_topk_family_slice,support_contact,semantic_only,50,0.9306167400881057,0.9122603684832901,0.948535584552546,0.03958614484930274,0.03506359535727137,0.04478321485827264,,,0.0005506607929515184,-0.0054526370711201365,0.006728460456468175,-0.0052047976474695265,-0.0069047544013606,-0.003260847980057574,440,11115
vlsat_closed_set,global_topk_family_slice,support_contact,semantic_only,100,0.973568281938326,0.9613609378973421,0.9842905965610472,0.04350360101577786,0.04032809905940862,0.04706341868458572,,,-0.0016519823788545551,-0.006598310538650953,0.0033538758483048327,-0.008620041112060266,-0.010090121420244662,-0.0071305591381943785,1045,24021
vlsat_closed_set,global_topk_family_slice,support_contact,family_conditional_risk,5,0.526431718061674,0.49836601307189543,0.5527687690731169,0.002188183807439825,0.0,0.005029188834746289,-0.04350220264317184,-0.00044859931714817756,,,,,,,3,1371
vlsat_closed_set,global_topk_family_slice,support_contact,family_conditional_risk,10,0.7070484581497798,0.679436652895557,0.7329988564894225,0.010771219302024989,0.006161028396978546,0.015914402825392197,-0.021475770925110105,0.00022355195922580014,,,,,,,25,2321
vlsat_closed_set,global_topk_family_slice,support_contact,family_conditional_risk,20,0.8298458149779736,0.8011645756340279,0.8545074712918046,0.025653320546631504,0.020348875142242734,0.03167072925221736,-0.009911894273127664,0.0012248131508448626,,,,,,,107,4171
vlsat_closed_set,global_topk_family_slice,support_contact,family_conditional_risk,50,0.9300660792951542,0.9109168877389364,0.946578571642137,0.04479094249677227,0.03943705989055355,0.05040452631877405,-0.0005506607929515184,0.0052047976474695265,,,,,,,451,10069
vlsat_closed_set,global_topk_family_slice,support_contact,family_conditional_risk,100,0.9752202643171806,0.9642040821914474,0.984350083635245,0.05212364212783813,0.04834053845944122,0.05616451092522736,0.0016519823788545551,0.008620041112060266,,,,,,,1118,21449
vlsat_closed_set,global_topk_family_slice,support_contact,pooled_calibration,5,0.539647577092511,0.5125348173515982,0.5666923924937662,0.002793296089385475,0.0006811873171799385,0.005776696489300476,-0.030286343612334843,0.00015651296479747253,0.013215859030836996,0.0038345255940278183,0.021728660652324726,0.0006051122819456501,-0.0001753584655341535,0.0020706908173076717,4,1432
vlsat_closed_set,global_topk_family_slice,support_contact,pooled_calibration,10,0.7131057268722467,0.6851349967296985,0.7399880611469647,0.013030685161832704,0.008158007728638901,0.01900760877317791,-0.01541850220264318,0.002483017819033515,0.006057268722466924,-0.0005802511259723641,0.012917986542638572,0.002259465859807715,-0.00031994875655712155,0.004937161385565576,31,2379
vlsat_closed_set,global_topk_family_slice,support_contact,pooled_calibration,20,0.8359030837004405,0.8076712328767123,0.8605283949150528,0.025998142989786442,0.020871638608938814,0.03215716097011205,-0.0038546255506607396,0.0015696355939998005,0.006057268722466924,0.0005527005281117714,0.011797357705394034,0.00034482244315493793,-0.0014561381042406602,0.0022299502500054327,112,4308
vlsat_closed_set,global_topk_family_slice,support_contact,pooled_calibration,50,0.9317180616740088,0.9139424533610354,0.9487784041409507,0.04226575316028177,0.03726258820926368,0.04753146580712907,0.0011013215859031478,0.0026796083109790272,0.0016519823788546661,-0.0023141186299081877,0.0066081116523951655,-0.0025251893364904993,-0.004078827220380711,-0.0011246663000092528,438,10363
vlsat_closed_set,global_topk_family_slice,support_contact,pooled_calibration,100,0.9779735682819384,0.9671293320733232,0.9869916843712655,0.04800256257722052,0.04432727760357513,0.05199860760813082,0.004405286343612369,0.004498961561442659,0.002753303964757814,0.0,0.00600797492076045,-0.004121079550617607,-0.005402489363831722,-0.002772258819949619,1049,21853
vlsat_closed_set,global_topk_family_slice,support_contact,geometry_only_family,5,0.019823788546255508,0.013690940804567725,0.026805467353263984,0.017857142857142856,0.008383282949372807,0.02970322390845642,-0.5501101321585903,0.015220359732554853,-0.5066079295154184,-0.5347886108955283,-0.4775460757783772,0.01566895904970303,0.005529125867522988,0.02734346591133198,18,1008
vlsat_closed_set,global_topk_family_slice,support_contact,geometry_only_family,10,0.03909691629955947,0.03120998166512712,0.04738344868757346,0.021627188465499485,0.013101599017252824,0.030834244454644753,-0.6894273127753304,0.011079521122700296,-0.6679515418502203,-0.6957768549904374,-0.6402710683685668,0.010855969163474496,0.001474220786629459,0.02068005548135482,42,1942
vlsat_closed_set,global_topk_family_slice,support_contact,geometry_only_family,20,0.08259911894273128,0.07035955950543293,0.09434599694033656,0.023155627355950458,0.016478594695207075,0.029556261833781645,-0.75715859030837,-0.0012728800398361835,-0.7472466960352423,-0.7738621088831888,-0.7182663912491593,-0.002497693190681046,-0.010655321290811773,0.005035537012605738,86,3714
vlsat_closed_set,global_topk_family_slice,support_contact,geometry_only_family,50,0.35187224669603523,0.3256145739195732,0.3786049894059841,0.04818072770891643,0.0419682537857572,0.05482327941999479,-0.5787444933920705,0.00859458285961369,-0.5781938325991189,-0.6048951896501047,-0.5498789216357792,0.0033897852121441627,-0.0026941885257603577,0.009929525053451614,482,10004
vlsat_closed_set,global_topk_family_slice,support_contact,geometry_only_family,100,0.6338105726872246,0.6038658053952772,0.6639814462608353,0.055780933062880324,0.050862580326522744,0.06115459505490319,-0.3397577092511014,0.012277332047102463,-0.34140969162995594,-0.36892132677688316,-0.3110344340289227,0.003657290935042197,-0.00039682482133201124,0.00725049250763229,1100,19720
vlsat_closed_set,global_topk_family_slice,support_contact,rank_average_fusion,5,0.21806167400881057,0.19690439168417168,0.23946901171299492,0.020703933747412008,0.010266414481435351,0.03388840185850792,-0.35187224669603523,0.018067150622824005,-0.3083700440528634,-0.3369088317475923,-0.2822786157529974,0.01851574993997218,0.008445482008993423,0.030867360525650755,20,966
vlsat_closed_set,global_topk_family_slice,support_contact,rank_average_fusion,10,0.3838105726872247,0.35506451806821515,0.41205128205128205,0.02838221381267739,0.019643845027996473,0.038375788987351875,-0.3447136563876652,0.017834546469878202,-0.3232378854625551,-0.3493229880482102,-0.2966209965333471,0.0176109945106524,0.009164228835896071,0.026957281124291594,60,2114
vlsat_closed_set,global_topk_family_slice,support_contact,rank_average_fusion,20,0.5550660792951542,0.5245097425417432,0.5856629487610091,0.041827688110934305,0.03456558092790299,0.050305162579356126,-0.2846916299559471,0.017399180715147664,-0.27477973568281944,-0.3036561344494578,-0.24455210852292356,0.0161743675643028,0.009235749304599807,0.023534768669632476,184,4399
vlsat_closed_set,global_topk_family_slice,support_contact,rank_average_fusion,50,0.762114537444934,0.7370187510149336,0.7873822129050597,0.05147484094852516,0.045615802214357626,0.057602411130762934,-0.16850220264317173,0.01188869609922242,-0.1679515418502202,-0.1906971803976803,-0.1459730629761226,0.006683898451752893,0.0024515580774493524,0.011224732212988574,534,10374
vlsat_closed_set,global_topk_family_slice,support_contact,rank_average_fusion,100,0.9432819383259912,0.92698747499721,0.9572103836240196,0.05778491171749599,0.05335313651410518,0.06228736909116656,-0.030286343612334843,0.014281310701718126,-0.0319383259911894,-0.04295170653941886,-0.021247927460246868,0.005661269589657861,0.0031470093654335854,0.008023806864288024,1152,19936
vlsat_closed_set,global_topk_family_slice,support_contact,reciprocal_rank_fusion,5,0.2582599118942731,0.23581678453577182,0.27945969129062653,0.019138755980861243,0.010049747231644682,0.030274700512249814,-0.3116740088105727,0.01650197285627324,-0.2681718061674009,-0.2937255899114998,-0.24374291805291767,0.01695057217342142,0.008074168164850659,0.027730530264378783,20,1045
vlsat_closed_set,global_topk_family_slice,support_contact,reciprocal_rank_fusion,10,0.46751101321585903,0.4382870006670689,0.4973327264125245,0.023561395559583146,0.01608452621528744,0.03208339200706186,-0.26101321585903087,0.013013728216783958,-0.23953744493392076,-0.26317023253113475,-0.21444562695768016,0.012790176257558157,0.005749858712478031,0.020094763627965712,52,2207
vlsat_closed_set,global_topk_family_slice,support_contact,reciprocal_rank_fusion,20,0.6855726872246696,0.6559462748699513,0.7144396100165591,0.03015873015873016,0.024133830403581538,0.03702163458088196,-0.1541850220264317,0.0057302227629435175,-0.14427312775330403,-0.16620434143321466,-0.12168478110805844,0.004505409612098655,-0.0011828460736308653,0.010047436475512797,133,4410
vlsat_closed_set,global_topk_family_slice,support_contact,reciprocal_rank_fusion,50,0.8964757709251101,0.8730134647918911,0.9165780521850844,0.038991916310033285,0.034142548150099636,0.04443393523003166,-0.03414096916299558,-0.0005942285392694577,-0.033590308370044064,-0.04326843194056574,-0.02372097740132719,-0.005799026186738984,-0.009551358336611561,-0.001917695124895904,410,10515
vlsat_closed_set,global_topk_family_slice,support_contact,reciprocal_rank_fusion,100,0.9592511013215859,0.9439342869596933,0.9721832501735101,0.05019770469669206,0.04600825129959963,0.05475026283510493,-0.014317180616740144,0.0066941036809142,-0.0159691629955947,-0.024703628831173104,-0.008321236757552716,-0.0019259374311460659,-0.004462770580048092,0.0005214622043515064,1041,20738
vlsat_closed_set,global_topk_family_slice,support_contact,loglinear_family_lambda_0_5,5,0.538546255506608,0.5104957956408233,0.5648521671796202,0.00211118930330753,0.0,0.004825349454455178,-0.03138766519823788,-0.0005255938212804724,0.01211453744493396,0.0054135288118664525,0.018723338463365866,-7.699450413229487e-05,-0.00018703582322788544,0.0,3,1421
vlsat_closed_set,global_topk_family_slice,support_contact,loglinear_family_lambda_0_5,10,0.7180616740088106,0.6895356984231101,0.7442160649396319,0.01051745898190997,0.006174707318047752,0.01555965544816556,-0.010462555066079293,-3.0208360889218133e-05,0.011013215859030812,0.004887464100684349,0.017610901775995978,-0.00025376032011501827,-0.0019917704828441617,0.001428186073592858,25,2377
vlsat_closed_set,global_topk_family_slice,support_contact,loglinear_family_lambda_0_5,20,0.836453744493392,0.8082121113285496,0.8607856599053783,0.02590431738623104,0.020639109059980308,0.03221358851409171,-0.0033039647577092213,0.0014758099904443982,0.0066079295154184425,0.003287581258294475,0.010906020249648598,0.0002509968395995356,-0.0009358790633240324,0.00174163211464931,111,4285
vlsat_closed_set,global_topk_family_slice,support_contact,loglinear_family_lambda_0_5,50,0.9311674008810573,0.9130423524643685,0.9483607834135385,0.04287624140565317,0.03768853778925701,0.048290949979791095,0.0005506607929516294,0.0032900965563504303,0.0011013215859031478,-0.002637268917765517,0.004865459430098273,-0.0019147010911190962,-0.0031491878494311963,-0.0006013901716565197,449,10472
