level,source_id,route_family,score_id,K,primary_success_family,unit_count,gt_units,gt_total,gt_selected,Recall@K,selected_total,Selected@K_mean,violation_denominator,violation_count,Violation@K
source_family,open3dsg_recovery_relaxed_views_min2,proximity,S2_rankpct_source_x_Ce,50,False,548,335,1440,1102,0.7652777777777777,22140,40.4014598540146,22140,3487,0.15749774164408312
source_family,open3dsg_recovery_relaxed_views_min2,proximity,S2_rankpct_source_x_Ce,100,False,548,335,1440,1440,1.0,26766,48.84306569343066,26766,4272,0.15960546962564448
source_family,open3dsg_recovery_relaxed_views_min2,proximity,S2_raw_source_x_Ce,5,False,548,335,1440,196,0.1361111111111111,2734,4.989051094890511,2734,677,0.24762253108997806
source_family,open3dsg_recovery_relaxed_views_min2,proximity,S2_raw_source_x_Ce,10,False,548,335,1440,367,0.2548611111111111,5412,9.875912408759124,5412,1246,0.2302291204730229
source_family,open3dsg_recovery_relaxed_views_min2,proximity,S2_raw_source_x_Ce,20,False,548,335,1440,611,0.42430555555555555,10526,19.208029197080293,10526,2001,0.19010070302109064
source_family,open3dsg_recovery_relaxed_views_min2,proximity,S2_raw_source_x_Ce,50,False,548,335,1440,1099,0.7631944444444444,22140,40.4014598540146,22140,3472,0.15682023486901536
source_family,open3dsg_recovery_relaxed_views_min2,proximity,S2_raw_source_x_Ce,100,False,548,335,1440,1440,1.0,26766,48.84306569343066,26766,4272,0.15960546962564448
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,A1_minmax_no_route_G_only,5,False,548,430,4082,35,0.00857422831945125,2740,5.0,2740,1138,0.4153284671532847
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,A1_minmax_no_route_G_only,10,False,548,430,4082,93,0.02278294953454189,5476,9.992700729927007,5476,2360,0.43097151205259315
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,A1_minmax_no_route_G_only,20,False,548,430,4082,232,0.05683488486036257,10936,19.956204379562045,10936,4850,0.44348939283101685
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,A1_minmax_no_route_G_only,50,False,548,430,4082,759,0.18593826555609996,26924,49.13138686131387,26924,12208,0.45342445401871934
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,A1_minmax_no_route_G_only,100,False,548,430,4082,1722,0.4218520333170015,51164,93.36496350364963,51164,24674,0.48225314674380426
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,A1_minmax_route_G_only,5,False,548,430,4082,36,0.008819206271435572,2740,5.0,2740,1154,0.4211678832116788
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,A1_minmax_route_G_only,10,False,548,430,4082,93,0.02278294953454189,5476,9.992700729927007,5476,2399,0.4380934989043097
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,A1_minmax_route_G_only,20,False,548,430,4082,235,0.05756981871631553,10936,19.956204379562045,10936,4910,0.4489758595464521
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,A1_minmax_route_G_only,50,False,548,430,4082,765,0.18740813326800587,26924,49.13138686131387,26924,12272,0.4558015153766157
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,A1_minmax_route_G_only,100,False,548,430,4082,1720,0.42136207741303283,51164,93.36496350364963,51164,24701,0.4827808615432726
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,A2_minmax_TG_concat,5,False,548,430,4082,26,0.006369426751592357,2740,5.0,2740,1535,0.5602189781021898
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,A2_minmax_TG_concat,10,False,548,430,4082,97,0.023762861342479177,5476,9.992700729927007,5476,2858,0.5219138056975895
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,A2_minmax_TG_concat,20,False,548,430,4082,255,0.06246937775600196,10936,19.956204379562045,10936,5536,0.5062179956108266
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,A2_minmax_TG_concat,50,False,548,430,4082,733,0.1795688388045076,26924,49.13138686131387,26924,13375,0.4967686822166097
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,A2_minmax_TG_concat,100,False,548,430,4082,1574,0.3855952964233219,51164,93.36496350364963,51164,25542,0.4992182002970839
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,S0_source_score_minmax,5,False,548,430,4082,21,0.00514453699167075,2740,5.0,2740,1345,0.4908759124087591
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,S0_source_score_minmax,10,False,548,430,4082,87,0.021313081822635964,5476,9.992700729927007,5476,2658,0.485390796201607
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,S0_source_score_minmax,20,False,548,430,4082,270,0.06614404703576678,10936,19.956204379562045,10936,5319,0.48637527432333577
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,S0_source_score_minmax,50,False,548,430,4082,719,0.1761391474767271,26924,49.13138686131387,26924,13302,0.49405734660525924
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,S0_source_score_minmax,100,False,548,430,4082,1635,0.4005389514943655,51164,93.36496350364963,51164,25622,0.5007817997029161
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,S2_minmax_source_x_Ce,5,False,548,430,4082,66,0.016168544830965213,2740,5.0,2740,2644,0.964963503649635
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,S2_minmax_source_x_Ce,10,False,548,430,4082,152,0.03723664870161685,5476,9.992700729927007,5476,5071,0.9260409057706355
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,S2_minmax_source_x_Ce,20,False,548,430,4082,391,0.09578637922586968,10936,19.956204379562045,10936,9058,0.8282735918068763
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,S2_minmax_source_x_Ce,50,False,548,430,4082,1187,0.2907888290053895,26924,49.13138686131387,26924,16765,0.6226786510176794
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,S2_minmax_source_x_Ce,100,False,548,430,4082,2545,0.623468887800098,51164,93.36496350364963,51164,27064,0.528965678993042
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,S2_rankpct_source_x_Ce,5,False,548,430,4082,73,0.017883390494855465,2740,5.0,2740,2650,0.9671532846715328
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,S2_rankpct_source_x_Ce,10,False,548,430,4082,141,0.03454189122978932,5476,9.992700729927007,5476,5042,0.920745069393718
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,S2_rankpct_source_x_Ce,20,False,548,430,4082,359,0.08794708476237138,10936,19.956204379562045,10936,9101,0.832205559619605
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,S2_rankpct_source_x_Ce,50,False,548,430,4082,1097,0.2687408133268006,26924,49.13138686131387,26924,17051,0.6333011439607785
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,S2_rankpct_source_x_Ce,100,False,548,430,4082,2158,0.5286624203821656,51164,93.36496350364963,51164,26662,0.521108591978735
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,S2_raw_source_x_Ce,5,False,548,430,4082,65,0.01592356687898089,2740,5.0,2740,2570,0.9379562043795621
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,S2_raw_source_x_Ce,10,False,548,430,4082,148,0.036256736893679566,5476,9.992700729927007,5476,4805,0.8774653031409788
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,S2_raw_source_x_Ce,20,False,548,430,4082,360,0.0881920627143557,10936,19.956204379562045,10936,8334,0.7620702267739575
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,S2_raw_source_x_Ce,50,False,548,430,4082,1187,0.2907888290053895,26924,49.13138686131387,26924,15570,0.5782944584757094
source_family,open3dsg_recovery_relaxed_views_min2,relative_horizontal,S2_raw_source_x_Ce,100,False,548,430,4082,2629,0.644047035766781,51164,93.36496350364963,51164,26269,0.5134274098975843
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,A1_minmax_no_route_G_only,5,True,548,66,224,7,0.03125,2738,4.9963503649635035,2738,1577,0.5759678597516436
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,A1_minmax_no_route_G_only,10,True,548,66,224,22,0.09821428571428571,5468,9.978102189781023,5468,2601,0.475676664228237
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,A1_minmax_no_route_G_only,20,True,548,66,224,49,0.21875,10824,19.751824817518248,10824,4771,0.440779748706578
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,A1_minmax_no_route_G_only,50,True,548,66,224,130,0.5803571428571429,25582,46.68248175182482,25582,12444,0.48643577515440545
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,A1_minmax_no_route_G_only,100,True,548,66,224,212,0.9464285714285714,44280,80.8029197080292,44280,22122,0.49959349593495933
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,A1_minmax_route_G_only,5,True,548,66,224,7,0.03125,2738,4.9963503649635035,2738,1577,0.5759678597516436
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,A1_minmax_route_G_only,10,True,548,66,224,22,0.09821428571428571,5468,9.978102189781023,5468,2601,0.475676664228237
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,A1_minmax_route_G_only,20,True,548,66,224,49,0.21875,10824,19.751824817518248,10824,4772,0.4408721359940872
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,A1_minmax_route_G_only,50,True,548,66,224,130,0.5803571428571429,25582,46.68248175182482,25582,12442,0.4863575951841138
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,A1_minmax_route_G_only,100,True,548,66,224,212,0.9464285714285714,44280,80.8029197080292,44280,22123,0.4996160794941283
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,A2_minmax_TG_concat,5,True,548,66,224,7,0.03125,2738,4.9963503649635035,2738,1600,0.5843681519357194
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,A2_minmax_TG_concat,10,True,548,66,224,18,0.08035714285714286,5468,9.978102189781023,5468,2618,0.4787856620336503
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,A2_minmax_TG_concat,20,True,548,66,224,39,0.17410714285714285,10824,19.751824817518248,10824,4855,0.44854028085735403
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,A2_minmax_TG_concat,50,True,548,66,224,130,0.5803571428571429,25582,46.68248175182482,25582,12459,0.4870221249315925
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,A2_minmax_TG_concat,100,True,548,66,224,199,0.8883928571428571,44280,80.8029197080292,44280,22057,0.4981255645889792
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,S0_source_score_minmax,5,True,548,66,224,1,0.004464285714285714,2738,4.9963503649635035,2738,1661,0.6066471877282688
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,S0_source_score_minmax,10,True,548,66,224,4,0.017857142857142856,5468,9.978102189781023,5468,2802,0.5124359912216533
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,S0_source_score_minmax,20,True,548,66,224,35,0.15625,10824,19.751824817518248,10824,5121,0.47311529933481156
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,S0_source_score_minmax,50,True,548,66,224,142,0.6339285714285714,25582,46.68248175182482,25582,12378,0.4838558361347823
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,S0_source_score_minmax,100,True,548,66,224,220,0.9821428571428571,44280,80.8029197080292,44280,21981,0.49640921409214095
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,S2_minmax_source_x_Ce,5,True,548,66,224,15,0.06696428571428571,2738,4.9963503649635035,2738,7,0.002556610664718773
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,S2_minmax_source_x_Ce,10,True,548,66,224,35,0.15625,5468,9.978102189781023,5468,75,0.01371616678858815
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,S2_minmax_source_x_Ce,20,True,548,66,224,92,0.4107142857142857,10824,19.751824817518248,10824,429,0.039634146341463415
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,S2_minmax_source_x_Ce,50,True,548,66,224,195,0.8705357142857143,25582,46.68248175182482,25582,4097,0.16015166914236573
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,S2_minmax_source_x_Ce,100,True,548,66,224,224,1.0,44280,80.8029197080292,44280,17534,0.39598012646793135
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,S2_rankpct_source_x_Ce,5,True,548,66,224,17,0.07589285714285714,2738,4.9963503649635035,2738,37,0.013513513513513514
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,S2_rankpct_source_x_Ce,10,True,548,66,224,38,0.16964285714285715,5468,9.978102189781023,5468,235,0.04297732260424287
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,S2_rankpct_source_x_Ce,20,True,548,66,224,91,0.40625,10824,19.751824817518248,10824,1180,0.1090169992609017
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,S2_rankpct_source_x_Ce,50,True,548,66,224,180,0.8035714285714286,25582,46.68248175182482,25582,7697,0.30087561566726606
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,S2_rankpct_source_x_Ce,100,True,548,66,224,223,0.9955357142857143,44280,80.8029197080292,44280,19456,0.43938572719060526
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,S2_raw_source_x_Ce,5,True,548,66,224,15,0.06696428571428571,2738,4.9963503649635035,2738,5,0.0018261504747991235
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,S2_raw_source_x_Ce,10,True,548,66,224,35,0.15625,5468,9.978102189781023,5468,59,0.010790051207022677
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,S2_raw_source_x_Ce,20,True,548,66,224,93,0.41517857142857145,10824,19.751824817518248,10824,356,0.03288987435328899
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,S2_raw_source_x_Ce,50,True,548,66,224,187,0.8348214285714286,25582,46.68248175182482,25582,3622,0.14158392619810806
source_family,open3dsg_recovery_relaxed_views_min2,relative_vertical,S2_raw_source_x_Ce,100,True,548,66,224,224,1.0,44280,80.8029197080292,44280,17518,0.39561878952122853
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,A1_minmax_no_route_G_only,5,True,548,30,98,0,0.0,2738,4.9963503649635035,2738,452,0.16508400292184075
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,A1_minmax_no_route_G_only,10,True,548,30,98,1,0.01020408163265306,5468,9.978102189781023,5468,1506,0.27542062911485005
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,A1_minmax_no_route_G_only,20,True,548,30,98,21,0.21428571428571427,10824,19.751824817518248,10824,3954,0.36529933481152993
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,A1_minmax_no_route_G_only,50,True,548,30,98,58,0.5918367346938775,25582,46.68248175182482,25582,11931,0.46638261277460713
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,A1_minmax_no_route_G_only,100,True,548,30,98,91,0.9285714285714286,44280,80.8029197080292,44280,22810,0.5151309846431797
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,A1_minmax_route_G_only,5,True,548,30,98,0,0.0,2738,4.9963503649635035,2738,452,0.16508400292184075
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,A1_minmax_route_G_only,10,True,548,30,98,1,0.01020408163265306,5468,9.978102189781023,5468,1506,0.27542062911485005
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,A1_minmax_route_G_only,20,True,548,30,98,21,0.21428571428571427,10824,19.751824817518248,10824,3954,0.36529933481152993
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,A1_minmax_route_G_only,50,True,548,30,98,58,0.5918367346938775,25582,46.68248175182482,25582,11931,0.46638261277460713
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,A1_minmax_route_G_only,100,True,548,30,98,91,0.9285714285714286,44280,80.8029197080292,44280,22810,0.5151309846431797
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,A2_minmax_TG_concat,5,True,548,30,98,2,0.02040816326530612,2738,4.9963503649635035,2738,904,0.3301680058436815
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,A2_minmax_TG_concat,10,True,548,30,98,9,0.09183673469387756,5468,9.978102189781023,5468,1921,0.3513167520117045
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,A2_minmax_TG_concat,20,True,548,30,98,15,0.15306122448979592,10824,19.751824817518248,10824,4301,0.39735772357723576
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,A2_minmax_TG_concat,50,True,548,30,98,49,0.5,25582,46.68248175182482,25582,12584,0.4919083730748182
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,A2_minmax_TG_concat,100,True,548,30,98,93,0.9489795918367347,44280,80.8029197080292,44280,22606,0.510523938572719
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S0_source_score_minmax,5,True,548,30,98,2,0.02040816326530612,2738,4.9963503649635035,2738,732,0.2673484295105917
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S0_source_score_minmax,10,True,548,30,98,13,0.1326530612244898,5468,9.978102189781023,5468,1786,0.3266276517922458
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S0_source_score_minmax,20,True,548,30,98,33,0.336734693877551,10824,19.751824817518248,10824,4371,0.40382483370288247
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S0_source_score_minmax,50,True,548,30,98,54,0.5510204081632653,25582,46.68248175182482,25582,12284,0.48018137753107654
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S0_source_score_minmax,100,True,548,30,98,98,1.0,44280,80.8029197080292,44280,22816,0.5152664859981934
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_minmax_source_x_Ce,5,True,548,30,98,1,0.01020408163265306,2738,4.9963503649635035,2738,4,0.0014609203798392988
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_minmax_source_x_Ce,10,True,548,30,98,14,0.14285714285714285,5468,9.978102189781023,5468,62,0.011338697878566204
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_minmax_source_x_Ce,20,True,548,30,98,46,0.46938775510204084,10824,19.751824817518248,10824,354,0.03270509977827051
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_minmax_source_x_Ce,50,True,548,30,98,93,0.9489795918367347,25582,46.68248175182482,25582,3560,0.1391603471190681
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_minmax_source_x_Ce,100,True,548,30,98,98,1.0,44280,80.8029197080292,44280,17184,0.3880758807588076
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_rankpct_source_x_Ce,5,True,548,30,98,3,0.030612244897959183,2738,4.9963503649635035,2738,32,0.01168736303871439
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_rankpct_source_x_Ce,10,True,548,30,98,19,0.19387755102040816,5468,9.978102189781023,5468,221,0.04041697147037308
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_rankpct_source_x_Ce,20,True,548,30,98,46,0.46938775510204084,10824,19.751824817518248,10824,1174,0.10846267553584626
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_rankpct_source_x_Ce,50,True,548,30,98,81,0.826530612244898,25582,46.68248175182482,25582,7918,0.3095145023844891
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_rankpct_source_x_Ce,100,True,548,30,98,98,1.0,44280,80.8029197080292,44280,19120,0.43179765130984643
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_raw_source_x_Ce,5,True,548,30,98,0,0.0,2738,4.9963503649635035,2738,4,0.0014609203798392988
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_raw_source_x_Ce,10,True,548,30,98,1,0.01020408163265306,5468,9.978102189781023,5468,54,0.009875640087783468
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_raw_source_x_Ce,20,True,548,30,98,22,0.22448979591836735,10824,19.751824817518248,10824,303,0.027993348115299334
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_raw_source_x_Ce,50,True,548,30,98,92,0.9387755102040817,25582,46.68248175182482,25582,3336,0.13040419044640764
source_family,open3dsg_recovery_relaxed_views_min2,size_relative,S2_raw_source_x_Ce,100,True,548,30,98,98,1.0,44280,80.8029197080292,44280,17174,0.38785004516711835
source_family,open3dsg_recovery_relaxed_views_min2,support_contact,A1_minmax_no_route_G_only,5,False,548,497,1521,307,0.20184089414858647,2740,5.0,0,0,
source_family,open3dsg_recovery_relaxed_views_min2,support_contact,A1_minmax_no_route_G_only,10,False,548,497,1521,633,0.4161735700197239,5472,9.985401459854014,0,0,
source_family,open3dsg_recovery_relaxed_views_min2,support_contact,A1_minmax_no_route_G_only,20,False,548,497,1521,995,0.6541748849441157,10906,19.901459854014597,0,0,
source_family,open3dsg_recovery_relaxed_views_min2,support_contact,A1_minmax_no_route_G_only,50,False,548,497,1521,1364,0.8967784352399737,26518,48.39051094890511,0,0,
source_family,open3dsg_recovery_relaxed_views_min2,support_contact,A1_minmax_no_route_G_only,100,False,548,497,1521,1483,0.9750164365548981,49078,89.55839416058394,0,0,
source_family,open3dsg_recovery_relaxed_views_min2,support_contact,A1_minmax_route_G_only,5,False,548,497,1521,307,0.20184089414858647,2740,5.0,0,0,
source_family,open3dsg_recovery_relaxed_views_min2,support_contact,A1_minmax_route_G_only,10,False,548,497,1521,628,0.4128862590401052,5472,9.985401459854014,0,0,
source_family,open3dsg_recovery_relaxed_views_min2,support_contact,A1_minmax_route_G_only,20,False,548,497,1521,985,0.6476002629848784,10906,19.901459854014597,0,0,
source_family,open3dsg_recovery_relaxed_views_min2,support_contact,A1_minmax_route_G_only,50,False,548,497,1521,1364,0.8967784352399737,26518,48.39051094890511,0,0,
source_family,open3dsg_recovery_relaxed_views_min2,support_contact,A1_minmax_route_G_only,100,False,548,497,1521,1483,0.9750164365548981,49078,89.55839416058394,0,0,
source_family,open3dsg_recovery_relaxed_views_min2,support_contact,A2_minmax_TG_concat,5,False,548,497,1521,122,0.08021038790269559,2740,5.0,0,0,
source_family,open3dsg_recovery_relaxed_views_min2,support_contact,A2_minmax_TG_concat,10,False,548,497,1521,331,0.2176199868507561,5472,9.985401459854014,0,0,
source_family,open3dsg_recovery_relaxed_views_min2,support_contact,A2_minmax_TG_concat,20,False,548,497,1521,739,0.48586456278763973,10906,19.901459854014597,0,0,
source_family,open3dsg_recovery_relaxed_views_min2,support_contact,A2_minmax_TG_concat,50,False,548,497,1521,1234,0.8113083497698882,26518,48.39051094890511,0,0,
source_family,open3dsg_recovery_relaxed_views_min2,support_contact,A2_minmax_TG_concat,100,False,548,497,1521,1397,0.9184746877054569,49078,89.55839416058394,0,0,
